name,lon,lat
2299637282.0,-8.5993562,41.1431278
475573787.0,-8.6207558,41.1438507
475573790.0,-8.6201189,41.1439643
2299637286.0,-8.5992748,41.1428127
2299637315.0,-8.5990709,41.1429854
1684844136.0,-8.6102893,41.1462586
2204282501.0,-8.6120271,41.1409491
2204282532.0,-8.6126857,41.1410574
475410116.0,-8.60811,41.1472781
475410118.0,-8.6075947,41.1481107
4559380164.0,-8.6035945,41.1423652
2204282614.0,-8.6127942,41.1409915
2257727225.0,-8.6213348,41.1438841
4925370111.0,-8.6104298,41.1437162
2257727232.0,-8.6213411,41.1440039
2273292142.0,-8.6196388,41.1461097
1684844412.0,-8.6151952,41.1472073
1684844430.0,-8.6153354,41.1472254
1684844453.0,-8.6145055,41.1478651
1684844512.0,-8.6160034,41.1482473
2505256994.0,-8.6111384,41.1409048
4025528392.0,-8.6107411,41.1459475
475410511.0,-8.6081345,41.1482742
2319986838.0,-8.6096808,41.1412294
4027068570.0,-8.607658,41.1447891
2204446891.0,-8.6130888,41.1433126
2204446901.0,-8.611156,41.1434866
6538408134.0,-8.6113031,41.1423228
6538408138.0,-8.611342,41.1428879
6538408145.0,-8.6113434,41.1429134
2204446937.0,-8.6135316,41.1428307
2204446946.0,-8.6111651,41.143318
6538408168.0,-8.6116541,41.1429709
2232529131.0,-8.6051426,41.1462464
1788784885.0,-8.6198235,41.1422183
1684844797.0,-8.6103432,41.149615
1684844803.0,-8.6111287,41.1497128
2204446981.0,-8.6129896,41.1431768
1684844811.0,-8.6114946,41.1498574
1684844816.0,-8.6114245,41.1499448
1788784916.0,-8.6032224,41.1425272
1788784923.0,-8.6202762,41.1427557
2204447005.0,-8.6112576,41.1435639
4614795578.0,-8.6045574,41.1448633
1788784962.0,-8.6176125,41.1445671
1788784965.0,-8.6173763,41.1445776
1788784968.0,-8.617959,41.1446618
475050311.0,-8.6225988,41.1558096
6329807257.0,-8.6078017,41.1535852
3153342961.0,-8.6185273,41.1581114
3153342963.0,-8.6191197,41.1584432
3153342964.0,-8.6193159,41.1584412
2247078391.0,-8.6164403,41.1461757
2464461320.0,-8.6095236,41.1506367
4562170440.0,-8.6029306,41.1422875
4562170441.0,-8.60282,41.1424744
2725098084.0,-8.6153097,41.1514083
2397188710.0,-8.616476,41.1568286
2397188711.0,-8.6174328,41.1559695
2397188712.0,-8.614258,41.1576311
2397188717.0,-8.6155362,41.1570256
2397188720.0,-8.6158306,41.1568928
2397188723.0,-8.6149852,41.1570826
3992990334.0,-8.6103681,41.1462121
129544876.0,-8.6135435,41.145891
2257662671.0,-8.6207601,41.1439593
2273227498.0,-8.6200311,41.1469271
2848371499.0,-8.6182329,41.1507102
5673235275.0,-8.6145197,41.1459263
5673235283.0,-8.6153544,41.1458677
5673235284.0,-8.6151565,41.1457335
5673235285.0,-8.615275,41.1458108
5673235290.0,-8.6147945,41.1461636
5673235291.0,-8.6149493,41.1461672
5673235292.0,-8.6151981,41.1466221
5673235312.0,-8.6150282,41.1467287
2208969600.0,-8.611091,41.1453315
2208969603.0,-8.6118437,41.1450642
7134983090.0,-8.6180157,41.1448051
2216473539.0,-8.6078538,41.1432634
7134983117.0,-8.6176583,41.1456806
6549747004.0,-8.6121487,41.1428285
2255834809.0,-8.6192822,41.1424489
2255834812.0,-8.6192425,41.1424875
2307175474.0,-8.6042246,41.1457722
7134786651.0,-8.6106991,41.1490528
7134786652.0,-8.617732,41.145979
7134786661.0,-8.6107859,41.1488515
7134786662.0,-8.6110073,41.1488759
7134786667.0,-8.6113086,41.1468638
7134786669.0,-8.6109415,41.1487175
7134786672.0,-8.611053,41.1481791
7134786675.0,-8.6110933,41.148007
7134786678.0,-8.6112172,41.1493535
7134786680.0,-8.610414,41.1492612
1274830123.0,-8.6082512,41.1428685
2365622708.0,-8.6099565,41.1503454
2213131478.0,-8.6175553,41.1424471
2213131483.0,-8.6179746,41.1421422
2213131485.0,-8.6176452,41.1422673
2217981203.0,-8.6180416,41.1421377
2848372007.0,-8.6185977,41.1513402
2213131570.0,-8.617537,41.142193
4492375365.0,-8.5993095,41.155455
6549747035.0,-8.6128389,41.1410664
1788786062.0,-8.6163984,41.1519658
1788786080.0,-8.6156984,41.1520208
6550893998.0,-8.6167698,41.1410415
6550893999.0,-8.6168589,41.1411491
1788786097.0,-8.61641,41.1520574
6550894003.0,-8.6170735,41.1412682
6550894001.0,-8.6169173,41.1411909
6550894013.0,-8.6168956,41.1411647
2849912284.0,-8.6152402,41.1513213
1788786155.0,-8.6157269,41.1521651
2273228336.0,-8.619923,41.146591
2273228341.0,-8.6197067,41.1464799
2273228359.0,-8.6199198,41.1467019
137868887.0,-8.6115766,41.1446603
1788786281.0,-8.6169009,41.1524595
2383427198.0,-8.6161472,41.1484705
1788786305.0,-8.61578,41.1525515
4972459687.0,-8.6015184,41.1570519
2884777653.0,-8.6157236,41.1515474
129545993.0,-8.6094979,41.1514773
4554372910.0,-8.6126081,41.1410212
4554372911.0,-8.6125735,41.1410659
137901873.0,-8.6019107,41.1464243
137901874.0,-8.6019425,41.1468373
2213066579.0,-8.6182341,41.1413892
4753766298.0,-8.5997123,41.1503511
4753766314.0,-8.5993831,41.1501338
5175588779.0,-8.608006,41.1429247
5175588780.0,-8.6080801,41.1428508
5175588781.0,-8.6080719,41.1431297
5175588782.0,-8.6081549,41.1431608
5175588783.0,-8.6084532,41.1430519
5175588784.0,-8.6084118,41.143144
5175588785.0,-8.608038,41.1428907
5175588787.0,-8.6084337,41.1430953
5175588788.0,-8.6081177,41.1431458
2216360362.0,-8.6041052,41.1427685
3688675381.0,-8.6032284,41.1494925
3688675382.0,-8.6032645,41.1494844
3688675383.0,-8.6032733,41.149515
4621547670.0,-8.6057225,41.1437299
4621547671.0,-8.6052338,41.1433967
3688773918.0,-8.6121209,41.1442612
2375437869.0,-8.6063702,41.1483759
1788787039.0,-8.6132878,41.1552594
2258254187.0,-8.6213387,41.1440319
2258254189.0,-8.6215032,41.144053
1788787056.0,-8.6120065,41.155031
1788787061.0,-8.6129451,41.1551071
1788787081.0,-8.613537,41.1553245
2896411045.0,-8.6108578,41.1503868
2896411050.0,-8.6103516,41.1503332
1788787115.0,-8.613285,41.1555082
1788787124.0,-8.6092344,41.155186
2356427207.0,-8.6153947,41.1407099
1788787195.0,-8.6056996,41.1558804
1788787223.0,-8.6176976,41.1560159
1788787242.0,-8.6178713,41.1562764
1788787262.0,-8.613948,41.1563163
138230335.0,-8.6104165,41.1434984
1788787287.0,-8.6140995,41.1563769
1788787319.0,-8.6138165,41.1565018
1788787340.0,-8.6139676,41.1565591
3554720401.0,-8.6107565,41.1452683
2255075997.0,-8.6183092,41.1447164
3554720424.0,-8.6116329,41.1460434
3554720425.0,-8.6113163,41.1460555
3554720432.0,-8.6097629,41.1465904
2247375538.0,-8.6171957,41.1472455
2247375546.0,-8.6160852,41.1473885
3554720444.0,-8.6101936,41.1477043
3554720446.0,-8.6103969,41.147742
4554570493.0,-8.609166,41.1426633
4554570494.0,-8.6089354,41.1424388
138197779.0,-8.6019667,41.157156
4612602649.0,-8.6049637,41.1431156
4612602651.0,-8.6054192,41.1430165
1788787486.0,-8.6002073,41.1569596
2914925362.0,-8.6217346,41.1499334
2914925366.0,-8.6209479,41.1499897
4559387634.0,-8.6044658,41.1418008
4559354920.0,-8.6038804,41.1421025
473873465.0,-8.6099785,41.1574804
2914696271.0,-8.6108286,41.1523247
2914696272.0,-8.6108785,41.1522982
1416641674.0,-8.6222845,41.1578979
1416641676.0,-8.6225586,41.1580551
4612504729.0,-8.6040159,41.1429785
4612504733.0,-8.6034805,41.1435497
3387931894.0,-8.6019466,41.1472133
4559289602.0,-8.604552,41.1422344
4559191359.0,-8.6061935,41.1420973
2367470972.0,-8.6078242,41.1488375
1390263684.0,-8.6087471,41.1450327
1390263696.0,-8.6106685,41.1451909
4621647256.0,-8.606417,41.1439852
4621647257.0,-8.6061554,41.1444408
4621647258.0,-8.6058213,41.1438614
4621647260.0,-8.606318,41.1439603
6647823794.0,-8.6120289,41.1435653
475413943.0,-8.606457,41.147981
1390263755.0,-8.6100467,41.145901
6647823869.0,-8.6116904,41.1431861
6647823871.0,-8.6115152,41.143293
2207399542.0,-8.6146964,41.1416504
138231423.0,-8.6054819,41.1428869
138231433.0,-8.6088096,41.1431966
4608872451.0,-8.6011358,41.1443197
1874214575.0,-8.6218696,41.1475823
6647824060.0,-8.6080852,41.1448663
6647824061.0,-8.6081027,41.1448455
6647824062.0,-8.608067,41.1448878
6647824072.0,-8.6069038,41.1460544
6647824081.0,-8.6069382,41.1459199
6647824082.0,-8.6069801,41.1460569
411909880.0,-8.6025005,41.1545372
137903870.0,-8.604301,41.1463806
137903872.0,-8.6043415,41.1462979
5849857843.0,-8.6042622,41.1453338
473874237.0,-8.6136559,41.1575774
5849857853.0,-8.5992088,41.1444044
2299608908.0,-8.5999292,41.1426521
2299608924.0,-8.5997264,41.1429148
2211299275.0,-8.6130948,41.1406082
6661619688.0,-8.6174677,41.1448517
2202026008.0,-8.6010061,41.1429969
2202026023.0,-8.6001918,41.1445384
2202026075.0,-8.6033158,41.1461053
2202026085.0,-8.6041955,41.1461368
2202026086.0,-8.6029688,41.1461374
6249234553.0,-8.6067924,41.1584102
2202026116.0,-8.622426,41.1467736
2202026122.0,-8.6226691,41.1469099
2202026125.0,-8.6225397,41.1471247
2214936721.0,-8.6078047,41.1424382
2202026135.0,-8.6222445,41.1474668
2202026143.0,-8.6221503,41.1476444
4737122499.0,-8.620968,41.155971
3891282122.0,-8.6106861,41.1452359
2940944679.0,-8.60537,41.153264
7273201988.0,-8.6058187,41.1527065
7273201989.0,-8.6060039,41.1530066
7273201992.0,-8.6061038,41.1536086
7273201994.0,-8.6056809,41.1529395
335561055.0,-8.6208326,41.1559418
335561064.0,-8.6191649,41.155516
7183974776.0,-8.6004189,41.1514751
7183974777.0,-8.6003999,41.1515917
7183974778.0,-8.6004791,41.1515993
3891282299.0,-8.6105538,41.1458315
7183974779.0,-8.6000332,41.1515562
3891282316.0,-8.6071395,41.1459902
3891282330.0,-8.6067691,41.1469854
2135998880.0,-8.6079566,41.1433923
3891282347.0,-8.6075121,41.14824
2245345711.0,-8.609839,41.1467105
3891282353.0,-8.6062722,41.1483019
4762419635.0,-8.6126267,41.1551049
3891282355.0,-8.6063934,41.1483352
2940944907.0,-8.6051793,41.1534529
2383626819.0,-8.6166652,41.147259
129548927.0,-8.6099838,41.157254
475873985.0,-8.6113031,41.1432957
2367406788.0,-8.607312,41.1500031
2915025611.0,-8.6197054,41.1439159
2367406803.0,-8.6071886,41.1485873
3446686441.0,-8.6183052,41.1530487
3446686443.0,-8.6182597,41.152934
3446686445.0,-8.6174313,41.1530751
3446686446.0,-8.6176276,41.1531451
3446686447.0,-8.6175679,41.153008
4737123058.0,-8.6223075,41.1584211
2367406840.0,-8.6077385,41.1487479
4737123064.0,-8.6224733,41.158384
4737123066.0,-8.6223244,41.1583587
4737123067.0,-8.6224533,41.1583806
4737123070.0,-8.6222299,41.1583426
4737123071.0,-8.6225092,41.1581501
4737123072.0,-8.6222863,41.1581093
4737123065.0,-8.6221943,41.1583365
4921049895.0,-8.6103964,41.1447911
4708680492.0,-8.59936,41.149314
2204255117.0,-8.6087555,41.1416624
3130311623.0,-8.6109178,41.1452785
3130311625.0,-8.6154881,41.1456857
3130311626.0,-8.6112636,41.1480166
3130311627.0,-8.6111388,41.1499902
3130311628.0,-8.6100993,41.150769
6303892467.0,-8.6110211,41.1456871
2319991795.0,-8.6107598,41.1451906
2246296607.0,-8.6152109,41.1469024
2246296620.0,-8.6150806,41.1468093
2202026095.0,-8.6035403,41.1462476
2322744397.0,-8.6048674,41.1472235
2322744401.0,-8.604664,41.1478464
138233064.0,-8.6081326,41.1448801
2927183102.0,-8.6074085,41.1424024
2273244645.0,-8.619594,41.1467273
475546929.0,-8.6104112,41.1473143
2749809974.0,-8.614224,41.1539241
2749809980.0,-8.614016,41.1543025
2109261123.0,-8.6180087,41.1483183
3993126224.0,-8.6094253,41.1475558
129549662.0,-8.6118764,41.1566275
2273244657.0,-8.619551,41.1465423
2926953947.0,-8.6045814,41.1495087
2926953948.0,-8.6046127,41.1495157
4559324711.0,-8.6048887,41.142239
3130312329.0,-8.6108479,41.1504437
3130312331.0,-8.6109568,41.1477412
3130312332.0,-8.6106349,41.149221
137873037.0,-8.6117362,41.1448974
3130312334.0,-8.6113857,41.1493065
3130312335.0,-8.6117878,41.1460319
3130312336.0,-8.6110264,41.1492663
3130312337.0,-8.6156925,41.1454154
3130312338.0,-8.610279,41.1491616
3130312339.0,-8.6111403,41.1468445
3130312340.0,-8.610236,41.1499034
3130312342.0,-8.6102726,41.1519282
3130312343.0,-8.6114857,41.1468841
3130312346.0,-8.6122408,41.1459166
3130312347.0,-8.6108222,41.1458389
3993126557.0,-8.6087196,41.1472873
6540216066.0,-8.6104607,41.1430793
6540216067.0,-8.6104867,41.1430456
6540216071.0,-8.6106946,41.1429362
2208155397.0,-8.6089297,41.1432962
6540216068.0,-8.6104539,41.1430285
129550139.0,-8.6076319,41.155154
2208155475.0,-8.6092989,41.1434697
2904246102.0,-8.6098861,41.1507879
2335393644.0,-8.6069242,41.1470012
2213037941.0,-8.6172129,41.1411656
2213201783.0,-8.6184959,41.1432912
2213037950.0,-8.6175929,41.1411412
2208155543.0,-8.6091108,41.1433466
6537301899.0,-8.6176821,41.1466744
2904508477.0,-8.6100158,41.1518299
6537301911.0,-8.6177011,41.146741
2326546549.0,-8.611664,41.1452305
138233991.0,-8.6080191,41.143301
138234001.0,-8.6031021,41.1426779
4621715682.0,-8.6062026,41.1444566
4621715683.0,-8.6062487,41.1443813
2413971710.0,-8.6184339,41.1498406
2413971717.0,-8.6184763,41.1495511
2413971718.0,-8.6185917,41.1499529
138234198.0,-8.6082129,41.1429961
2243316074.0,-8.6077726,41.1467338
1594804691.0,-8.6024973,41.1432179
1417693657.0,-8.6209651,41.1558145
1417693658.0,-8.6208388,41.1558802
129550851.0,-8.6079339,41.1535881
1594804752.0,-8.5999559,41.1443421
2486815308.0,-8.6198553,41.1445588
2466269903.0,-8.6107827,41.1427061
2914999499.0,-8.6210793,41.1436122
2467211958.0,-8.6076581,41.1425331
345295625.0,-8.6147925,41.1501202
423185164.0,-8.5990569,41.1491025
4077112087.0,-8.6025556,41.1551448
4077112088.0,-8.6027794,41.1551569
2207402779.0,-8.615197,41.140814
2255178540.0,-8.618371,41.1433596
475548530.0,-8.6154811,41.1449087
475876236.0,-8.6111758,41.1445132
475876246.0,-8.6119557,41.1434646
1107381202.0,-8.6064207,41.1561038
286968787.0,-8.6084423,41.1477749
2307247066.0,-8.604498,41.146376
138234852.0,-8.6086529,41.1473934
5673143278.0,-8.6174281,41.1456975
5673143280.0,-8.6165361,41.1454139
5673143281.0,-8.6164476,41.1452292
5673143282.0,-8.6164954,41.1453289
5673143283.0,-8.6171265,41.145412
5673143284.0,-8.6166391,41.1451436
5673143285.0,-8.6170743,41.1452043
5673143286.0,-8.6162276,41.1453252
5673143287.0,-8.6171591,41.1455569
5673143292.0,-8.6169306,41.1463059
5673143308.0,-8.6167615,41.1460413
5673143312.0,-8.616838,41.1462769
5673143313.0,-8.6166439,41.1462581
5673143317.0,-8.6163702,41.1459902
5673143318.0,-8.6163647,41.1459639
5673143320.0,-8.6163317,41.1459161
1110690935.0,-8.6056193,41.155322
2884947122.0,-8.6163351,41.1524062
2205076660.0,-8.6119964,41.1429919
2205076678.0,-8.6111067,41.1433276
2256129227.0,-8.6200243,41.1429187
2205076695.0,-8.6118269,41.143057
2467220702.0,-8.6087722,41.1432613
473877733.0,-8.6139818,41.157641
475549048.0,-8.6155193,41.1431862
4608380289.0,-8.6007574,41.14336
286969224.0,-8.6112107,41.1492871
286969310.0,-8.6135028,41.1456445
475352608.0,-8.6180687,41.1569131
3398946336.0,-8.6098516,41.1406281
286969394.0,-8.615893,41.1429915
2375437871.0,-8.6063821,41.1483704
286969396.0,-8.6162929,41.1429262
3398946395.0,-8.6101328,41.1419331
3398946402.0,-8.6100184,41.1419551
129552044.0,-8.6076504,41.1554359
129552045.0,-8.6076897,41.1567979
129552046.0,-8.6071936,41.157594
1422610108.0,-8.6125987,41.1571319
1422610110.0,-8.6127422,41.157178
475877057.0,-8.6121627,41.143803
2213334724.0,-8.6181679,41.1432917
2245250794.0,-8.6122946,41.1410688
2299622371.0,-8.6000353,41.1433306
2273234730.0,-8.6194663,41.1463168
345296684.0,-8.6151747,41.1480124
345296686.0,-8.6149725,41.1485193
475549495.0,-8.6159262,41.1433932
2273234772.0,-8.6194209,41.1463979
2904248177.0,-8.6096734,41.1510175
2904248187.0,-8.6094434,41.1511266
6537301888.0,-8.6157393,41.1454704
6537301898.0,-8.6175797,41.1467017
6537301895.0,-8.6164751,41.1461578
3696119699.0,-8.6064469,41.150555
3696119701.0,-8.6068677,41.1506833
6537301901.0,-8.6155502,41.145694
6537301912.0,-8.6160339,41.1471554
6537301913.0,-8.6162895,41.1460826
6537301914.0,-8.6164852,41.1462469
6537301918.0,-8.6177838,41.1470961
6537301917.0,-8.6179463,41.1470727
6537301923.0,-8.6174253,41.147163
6537301921.0,-8.6169944,41.1471822
6537301922.0,-8.6163407,41.147083
6537301924.0,-8.6160706,41.1471008
6537301926.0,-8.615257,41.1471105
6537301929.0,-8.6153937,41.1456732
6537301935.0,-8.6144797,41.1459362
6537301940.0,-8.6181827,41.1480721
513920950.0,-8.6007244,41.1579107
6537301947.0,-8.6094842,41.148295
2375798727.0,-8.6062761,41.1483415
2375798733.0,-8.60626,41.1483311
4608872417.0,-8.6009109,41.1440872
4608872425.0,-8.6011134,41.1439401
4608872430.0,-8.601155,41.1443168
4608872439.0,-8.6009086,41.1443512
2829209600.0,-8.6040571,41.1519148
4608872457.0,-8.6012139,41.1443077
6540578841.0,-8.6112323,41.1409722
6540578842.0,-8.6113239,41.1409781
6540578843.0,-8.6117936,41.140926
6540578849.0,-8.6110836,41.1409284
6540578850.0,-8.6110902,41.1409568
6540578852.0,-8.6110664,41.1408489
4720971817.0,-8.6001537,41.1504221
4720971818.0,-8.6000511,41.1503438
4720971819.0,-8.6002559,41.1504236
4720971823.0,-8.6000249,41.1504978
4720971825.0,-8.6001377,41.1504099
4720971829.0,-8.600298,41.1502146
4720971830.0,-8.6017048,41.1489147
4720971839.0,-8.5992615,41.14801
4720971840.0,-8.5991625,41.1478509
4615622731.0,-8.6036256,41.1444699
286969936.0,-8.6153135,41.1425021
286969943.0,-8.6174342,41.1409169
2829209701.0,-8.6035047,41.1519266
286969970.0,-8.6167542,41.1416713
129552512.0,-8.6059452,41.1551925
2413940881.0,-8.6181363,41.1480782
513921171.0,-8.6017745,41.1576615
2829209748.0,-8.6050647,41.1504156
2829209749.0,-8.6048091,41.15095
2829209750.0,-8.605527,41.1505101
2829209747.0,-8.6053983,41.1496976
286970027.0,-8.6171089,41.1412913
513921201.0,-8.6006904,41.157213
513921213.0,-8.6003648,41.1569549
513921226.0,-8.6007643,41.1569948
513921227.0,-8.6009087,41.1562576
513921229.0,-8.6005256,41.1570633
513921231.0,-8.6002336,41.1578056
2300891367.0,-8.6013967,41.1446067
6640652543.0,-8.6089052,41.146085
6640652544.0,-8.6089116,41.1461567
2273202433.0,-8.62002,41.1473254
2273202463.0,-8.6200243,41.1476459
6640652576.0,-8.6089085,41.1461206
1106006327.0,-8.6120989,41.1502687
3690516791.0,-8.6041872,41.1502245
5320167751.0,-8.6067909,41.1470655
5320167752.0,-8.6068695,41.1469569
5320167753.0,-8.6068035,41.1469428
2383270247.0,-8.6173744,41.1491664
475877747.0,-8.611878,41.1441705
3690910080.0,-8.6075321,41.1481448
3690910082.0,-8.6075654,41.1481573
2135871885.0,-8.6079019,41.1436767
2468336140.0,-8.6112519,41.1406929
2468336142.0,-8.6125333,41.1405716
3566326292.0,-8.6004777,41.1510638
2478887464.0,-8.6184259,41.1410788
2478887470.0,-8.6185129,41.1411169
2478887472.0,-8.6182629,41.1412923
2478887497.0,-8.6183463,41.1413301
4608414352.0,-8.6018477,41.1433225
2896384667.0,-8.6108828,41.150737
2896384668.0,-8.6110504,41.1507281
2209960614.0,-8.6146264,41.1433669
2896384685.0,-8.6107099,41.1511088
2896384686.0,-8.610815,41.1511583
2256065290.0,-8.6195602,41.1422586
2875151185.0,-8.6129663,41.1503124
475550561.0,-8.6144971,41.1443107
475550565.0,-8.6149901,41.1448796
6549787513.0,-8.6123116,41.142402
2080756633.0,-8.614278,41.1411531
2222190802.0,-8.6041924,41.1441357
2356335531.0,-8.6145552,41.1421794
2205504451.0,-8.6111678,41.143066
4356494324.0,-8.6056921,41.1497634
4356494327.0,-8.607672,41.1502098
4356494329.0,-8.6073101,41.1501294
4356494331.0,-8.6072398,41.1499838
4356494332.0,-8.6070435,41.1486163
4356494336.0,-8.6070404,41.1500698
2247382026.0,-8.6177779,41.1446835
4558789393.0,-8.6056638,41.1422914
2208617522.0,-8.6104034,41.1459678
1422611542.0,-8.6063851,41.1529973
2326533922.0,-8.6205486,41.143002
2326533923.0,-8.6202682,41.1431969
5865166003.0,-8.6051898,41.1581055
5284385982.0,-8.6189758,41.1549974
5284385985.0,-8.6192752,41.1524145
5284385990.0,-8.6193268,41.1528283
475550923.0,-8.6156467,41.1442858
2208617684.0,-8.6105323,41.1459768
129553665.0,-8.6063294,41.1483178
129553667.0,-8.6068069,41.1470247
2375767343.0,-8.6046489,41.1488706
2375767345.0,-8.6045915,41.1492989
2375767348.0,-8.6047231,41.1485125
1693766965.0,-8.6197477,41.148689
1693766989.0,-8.6191929,41.1486296
6948378048.0,-8.6066681,41.1525047
2208159169.0,-8.6111396,41.1449825
6405838291.0,-8.6076722,41.1504141
129553875.0,-8.6039313,41.1476365
475354599.0,-8.614882,41.1572359
475354600.0,-8.6143979,41.157044
475551223.0,-8.6172122,41.1438466
476009975.0,-8.613694,41.1427108
475551227.0,-8.61585,41.143601
475354682.0,-8.6146103,41.1567428
2247054918.0,-8.6152388,41.1467884
2247054932.0,-8.6151659,41.1471053
2262128243.0,-8.6153165,41.140775
129554083.0,-8.6038217,41.1465342
2307249867.0,-8.6043333,41.1464126
7138039584.0,-8.6122834,41.1425502
2213435188.0,-8.6173664,41.1444941
6795351888.0,-8.615647,41.1456465
6795351891.0,-8.6163582,41.1460908
3396198845.0,-8.6169308,41.1580388
5284452310.0,-8.6154336,41.1570715
3092699113.0,-8.6053647,41.1534544
2247383077.0,-8.6184521,41.145771
2473711658.0,-8.6077154,41.1479117
7069423678.0,-8.6181753,41.1467916
4608841798.0,-8.6010892,41.1438451
129554561.0,-8.602621,41.1472894
4614805773.0,-8.6044704,41.1448778
4614805774.0,-8.6045433,41.1448961
2337036559.0,-8.6087121,41.1474112
2337036563.0,-8.608851,41.1474076
6304127285.0,-8.6116254,41.1427798
6304127293.0,-8.6092335,41.1433815
6304127296.0,-8.6086948,41.1433745
6304127312.0,-8.6096298,41.1435663
6304127313.0,-8.6093619,41.1435233
138238298.0,-8.5990352,41.1479445
475552091.0,-8.616929,41.1424817
138238299.0,-8.5998151,41.1473495
138238303.0,-8.600504,41.1469322
475552096.0,-8.6173996,41.143584
6304127328.0,-8.6093323,41.1437431
6304127326.0,-8.6092957,41.143818
2414401910.0,-8.6196183,41.1483527
2379012473.0,-8.6147494,41.1484845
2414401915.0,-8.6206842,41.1487092
4559198603.0,-8.6041393,41.1424977
4559198606.0,-8.6038713,41.1427249
2463750591.0,-8.6089764,41.1522291
5858646688.0,-8.601223,41.1493329
5858646689.0,-8.601618,41.1493253
5858646690.0,-8.6013783,41.1492925
2912181003.0,-8.6090048,41.1533901
2912181005.0,-8.6090598,41.1534962
2352569134.0,-8.6038569,41.1465926
2352569141.0,-8.60387,41.1471101
2352569158.0,-8.6039276,41.1471325
2375801679.0,-8.6039793,41.1477359
129555296.0,-8.6005721,41.1486869
2300828592.0,-8.6012317,41.1437004
3092601790.0,-8.6109071,41.1450876
3092601795.0,-8.6108404,41.1457821
2273270806.0,-8.6192239,41.1476147
5673147421.0,-8.6163427,41.1459285
5673147422.0,-8.6155223,41.1458166
5673147429.0,-8.6159854,41.1459226
5673147430.0,-8.6159511,41.1458697
5673147437.0,-8.6157238,41.1457277
5673147440.0,-8.6160716,41.1459578
5673147441.0,-8.6160775,41.1459329
5673147442.0,-8.6159277,41.145942
5673147443.0,-8.6159327,41.1459166
5673147444.0,-8.6157832,41.1459257
5673147445.0,-8.6157873,41.1459002
5673147446.0,-8.6156316,41.1459083
5673147447.0,-8.6156369,41.1458832
5673147448.0,-8.6162058,41.145973
5673147449.0,-8.6162101,41.1459479
5673147450.0,-8.6166281,41.1459607
5673147455.0,-8.6165747,41.14602
5673147456.0,-8.6165839,41.1460549
5673147460.0,-8.6169187,41.1458222
5673147461.0,-8.6172322,41.1458564
5673147464.0,-8.6156143,41.145586
5673147465.0,-8.6157932,41.1456089
5673147466.0,-8.6157849,41.1456685
5673147468.0,-8.6163542,41.1454795
5673147472.0,-8.6160096,41.1454203
5673147473.0,-8.6162278,41.1455691
5673147476.0,-8.6158191,41.1455035
5673147493.0,-8.6173123,41.1461995
5673147494.0,-8.6175566,41.1462253
5673147495.0,-8.6175812,41.1463118
5673147496.0,-8.6173335,41.146287
5673147498.0,-8.6169167,41.1463042
2243746971.0,-8.6089463,41.1468941
7315217615.0,-8.612094,41.1426914
2356731134.0,-8.6108532,41.1449213
1274830098.0,-8.6089187,41.1409654
3397147923.0,-8.6104786,41.1437078
3457211714.0,-8.612061,41.145401
138239471.0,-8.6005622,41.144771
4608679529.0,-8.6008894,41.1438711
2383470264.0,-8.6159944,41.1479648
2246172379.0,-8.6144909,41.1459566
5118553684.0,-8.6101435,41.1454226
5118553686.0,-8.6101156,41.1456425
5118553688.0,-8.6102214,41.1455485
4003389246.0,-8.6077918,41.1536105
2273206167.0,-8.6196562,41.1461775
2216386471.0,-8.6071438,41.1413884
2300698551.0,-8.6003966,41.1438953
6542793466.0,-8.6116377,41.1427047
6542793467.0,-8.6116401,41.1427798
6542793470.0,-8.6116445,41.1429089
2256214785.0,-8.6117564,41.1427595
2356764646.0,-8.6106958,41.1441065
2258264053.0,-8.6212746,41.1436894
2300698630.0,-8.6004066,41.1438845
2246139941.0,-8.6135686,41.1459773
2356764710.0,-8.6110162,41.1451982
2356764729.0,-8.6105287,41.1441357
1827037244.0,-8.6225335,41.1439489
2256214804.0,-8.6113448,41.1430379
2208686202.0,-8.6108927,41.1459807
2208686220.0,-8.6108506,41.1459831
2413584529.0,-8.618721,41.1484603
4241285267.0,-8.6018646,41.1557971
4241285268.0,-8.6024617,41.1559079
2413584562.0,-8.6183597,41.1481312
4612022450.0,-8.622077,41.1559315
4612022454.0,-8.6220279,41.1557999
4612022452.0,-8.6219635,41.1556357
4612022469.0,-8.6209435,41.154823
3694747849.0,-8.6054881,41.1519645
3694747850.0,-8.6054668,41.1520068
2335432905.0,-8.6067394,41.1470482
2335432907.0,-8.6067476,41.147057
2413584588.0,-8.618941,41.1481208
2335432919.0,-8.6068163,41.1470698
2413584625.0,-8.6182397,41.1481391
2273206514.0,-8.620008,41.1475798
2413584644.0,-8.6196369,41.1481799
2307219720.0,-8.6018571,41.1456919
2413584650.0,-8.6191538,41.1481427
2307219723.0,-8.601621,41.1456827
2413584654.0,-8.6184623,41.1482722
2307219736.0,-8.6019702,41.1456397
2307219738.0,-8.6017732,41.1456353
2307219747.0,-8.6019317,41.1456427
2413584691.0,-8.6184505,41.1481826
4920992108.0,-8.6084693,41.1457686
6587244969.0,-8.6177439,41.1458649
6587244975.0,-8.6114425,41.1455528
6587244978.0,-8.6117461,41.1455216
2641682868.0,-8.6204078,41.1471652
6587244983.0,-8.6116712,41.1454034
