source,target,maxspeed,length,name,oneway
2299608908,2293432417,50,0.748,Ilha,False
2299608908,3385332316,50,4.591,NONE,False
2299608924,2299608908,50,33.789,Ilha,False
2211299275,2204347232,50,26.270000000000003,Rua da Fonte Taurina,True
6661619688,6537250869,50,15.146,NONE,False
2202026008,1548165901,50,49.564,Praça da Alegria,True
2202026008,4488753790,50,61.187,Passeio das Fontainhas,False
2202026023,1594804752,50,29.439,Rua de São Victor,True
2202026075,2202026086,50,29.578,NONE,True
2202026085,2202026095,50,66.307,NONE,True
2202026085,2202026086,50,104.76599999999999,"['Praça dos Poveiros', 'Rua do Morgado de Mateus']",True
2202026086,137901873,50,94.167,Rua do Morgado de Mateus,True
2202026116,2202026122,50,27.673000000000002,NONE,True
2202026122,2202026125,50,26.227,NONE,False
2202026125,2202026122,50,26.227,NONE,False
2202026125,2202026135,50,47.845,NONE,True
2214936721,4556236525,50,52.598,Largo do Actor Dias,False
2214936721,5849847797,50,8.87,Largo do Actor Dias,False
2214936721,5849847800,50,53.510999999999996,Largo do Actor Dias,False
2202026135,2202026143,50,21.269,NONE,False
2202026135,2202026125,50,47.150999999999996,NONE,True
2202026143,25632362,50,45.231,Rua de Dom Manuel II,False
2202026143,1874214575,50,24.497,Rua de Dom Manuel II,False
2202026143,2202026135,50,21.269,NONE,False
4737122499,335561055,50,11.792,NONE,False
4737122499,475066897,50,45.202,NONE,False
4737122499,1417693657,50,17.838,NONE,False
3891282122,1390263696,50,5.216,NONE,False
3891282122,3554720401,50,7.059,NONE,False
3891282122,6571265165,50,38.87,NONE,False
2940944679,2940944907,50,26.485000000000003,NONE,True
2940944679,3092699113,50,21.177,Rua Sá da Bandeira,True
7273201988,7273201989,50,41.424,NONE,False
7273201989,5284368067,50,51.812000000000005,NONE,False
7273201989,7273201988,50,41.424,NONE,False
7273201989,7273201994,50,31.953,NONE,False
7273201992,5284368066,50,6.954,NONE,False
7273201994,7273201989,50,31.953,NONE,False
335561055,4737122499,50,11.792,NONE,False
335561055,129953504,50,65.70400000000001,Rua de Aníbal Cunha,True
335561064,335561055,50,147.432,Rua da Igreja de Cedofeita,True
335561064,137982795,50,32.406,Rua de Cedofeita,True
7183974776,7183974777,50,13.063,NONE,False
7183974777,7183974776,50,13.063,NONE,False
7183974777,7183974778,50,6.685,NONE,False
7183974777,7183974779,50,30.955,NONE,False
7183974778,7183974777,50,6.685,NONE,False
3891282299,4025528392,50,20.332,NONE,False
7183974779,25632429,50,53.042,Rua de Santos Pousada,True
7183974779,7183974777,50,30.955,NONE,False
3891282316,2208891042,50,7.546,NONE,False
3891282330,4529953538,50,3.351,NONE,False
2135998880,138233991,50,11.422,Rua de Augusto Rosa,True
3891282347,475413943,50,92.91999999999999,Rua de António Pedro,False
2245345711,5476716943,50,12.652,Rua de Sampaio Bruno,False
2245345711,3130312339,50,111.507,Rua de Sampaio Bruno,False
2245345711,475546929,50,82.989,Viela dos Congregados,False
3891282353,2375804624,50,117.667,Rua Formosa,True
3891282353,2375798733,50,3.404,NONE,False
3891282353,2352579657,50,3.23,NONE,False
4762419635,1788787061,50,26.658,Praça da República,True
4762419635,475392099,50,172.42200000000003,NONE,False
3891282355,129553665,50,5.697,Rua Formosa,True
3891282355,2375437871,50,4.027,NONE,False
3891282355,2352579647,50,2.708,NONE,False
2940944907,1110698267,50,35.937,Rua de Gonçalo Cristóvão,True
2383626819,137831894,50,31.741,NONE,True
129548927,1209790928,50,175.54399999999998,Rua de Camões,False
129548927,473873465,50,25.184,Rua de Camões,False
129548927,137992808,50,69.606,Rua do Paraíso,True
475873985,1143318547,50,3.21,Rua de São Sebastião,False
475873985,6647823871,50,17.927999999999997,Rua Escura,True
475873985,2205076695,50,52.33800000000001,Rua de São Sebastião,False
2367406788,4356494331,50,6.415,NONE,False
2915025611,4199163206,50,93.117,"['Calçada das Virtudes', 'Rua de São Pedro de Miragaia']",False
2915025611,3391597642,50,72.182,"['Rua dos Armazéns', 'Rua de São Pedro de Miragaia']",True
2367406803,4529953492,50,2.812,NONE,False
3446686441,6507198796,50,12.855,NONE,True
3446686441,3446686443,50,13.315000000000001,Rua de Cedofeita,True
3446686443,25632278,50,53.228,Rua de Cedofeita,True
3446686445,3446686446,50,31.456,NONE,False
3446686446,6507198796,50,46.254,NONE,False
3446686446,3446686447,50,16.043,NONE,False
3446686446,3446686445,50,31.456,NONE,False
3446686447,3446686446,50,16.043,NONE,False
4737123058,4737123066,50,7.0809999999999995,Praceta de Publia Hortência,False
2367406840,4529952483,50,2.424,NONE,False
4737123064,4737123067,50,1.717,NONE,False
4737123066,4737123070,50,8.111,NONE,False
4737123066,4737123067,50,11.063,NONE,False
4737123066,4737123058,50,7.0809999999999995,Praceta de Publia Hortência,False
4737123067,4737123066,50,11.063,NONE,False
4737123067,4737123064,50,1.717,NONE,False
4737123067,4737123071,50,26.054000000000002,NONE,False
4737123070,4737123065,50,3.057,NONE,False
4737123070,4737123066,50,8.111,NONE,False
4737123070,4737123072,50,26.370999999999995,NONE,False
4737123071,4737123072,50,19.204,NONE,False
4737123071,1416641676,50,11.5,NONE,False
4737123071,4737123067,50,26.054,NONE,False
4737123072,4737123071,50,19.204,NONE,False
4737123072,1416641674,50,28.916999999999998,NONE,False
4737123072,4737123070,50,26.371,NONE,False
4737123065,4737123070,50,3.057,NONE,False
4921049895,2204210203,50,76.65,Travessa do Loureiro,False
4708680492,423185164,50,34.611999999999995,Campo 24 de Agosto,True
2204255117,5342917065,50,137.55599999999998,Escadas dos Guindais,False
2204255117,5849847800,50,89.84000000000002,"['Rua de Arnaldo Gama', 'Escadas dos Guindais']",False
2204255117,5849847797,50,173.801,"['Rua do Miradouro', 'Largo do Actor Dias']",False
3130311623,129559333,50,9.876,Praça de Almeida Garrett,False
3130311623,3092601795,50,56.372,Praça de Almeida Garrett,False
3130311623,3554720401,50,13.568,NONE,False
3130311623,7129787227,50,10.120999999999999,NONE,False
3130311625,6537301929,50,8.026,NONE,False
3130311625,6537301901,50,5.281,NONE,False
3130311625,2214758555,50,18.851,Rua Doutor Ferreira da Silva,False
3130311625,7134805728,50,111.24100000000001,Rua Doutor Ferreira da Silva,False
3130311626,4526972119,50,5.103,NONE,False
3130311626,25620743,50,14.418000000000001,Avenida dos Aliados,True
3130311626,7134786675,50,14.299000000000001,NONE,False
3130311627,4526972132,50,4.029,NONE,False
3130311627,4526972131,50,4.961,NONE,False
3130311627,2365191005,50,19.943,Rua do Clube dos Fenianos,True
3130311628,4526972136,50,4.875,NONE,False
3130311628,4526972135,50,4.972,NONE,False
3130311628,25632419,50,17.452,Rua da Trindade,True
6303892467,6545541745,50,2.091,NONE,False
6303892467,6545541744,50,2.196,NONE,False
6303892467,6545541747,50,4.324,NONE,False
2319991795,1390263696,50,7.645,Rua do Loureiro,False
2319991795,129559333,50,13.917,Rua do Loureiro,False
2319991795,3554720401,50,8.644,NONE,True
2246296607,2247054932,50,22.874,Praça Gomes Teixeira,True
2246296620,2246296607,50,15.043,Rua das Carmelitas,True
2246296620,2247054918,50,13.559000000000001,Rua das Carmelitas,True
2322744397,2322744401,50,72.089,NONE,False
2322744401,4529953496,50,57.012,Rua Formosa,True
2322744401,2322744397,50,72.089,NONE,False
138233064,6647824060,50,4.255,Travessa de Cimo de Vila,True
138233064,4925189617,50,88.635,Rua de Cimo de Vila,False
2927183102,4558789393,20,155.905,NONE,False
2927183102,2467211958,20,26.322000000000003,NONE,True
2273244645,2273244657,50,22.444,NONE,False
475546929,2245345711,50,82.989,Viela dos Congregados,False
2749809974,2749809980,50,103.44,NONE,False
2749809980,25632285,50,61.214,Rua Álvares Cabral,True
2749809980,2749809974,50,103.44000000000001,NONE,False
2109261123,137831884,50,28.612,Travessa do Carregal,True
3993126224,3554720444,50,66.417,Rua do Doutor Magalhães Lemos,True
3993126224,7179430617,50,26.009,Rua do Bonjardim,False
3993126224,5476716943,50,99.393,Rua do Bonjardim,False
129549662,475392099,50,53.044,Largo da Lapa,False
129549662,475394859,50,22.151,Largo da Lapa,True
129549662,5291538848,50,92.503,Rua do Paraíso,True
2273244657,2273244661,50,6.313000000000001,NONE,False
2273244657,2273234772,50,21.273,NONE,False
2273244657,2273244645,50,22.444000000000003,NONE,False
2926953947,2926953948,50,2.734,Rua de Fernandes Tomás,True
2926953947,3387597853,50,23.816,NONE,True
2926953948,2978059160,50,6.316,Rua de Fernandes Tomás,True
4559324711,2216334178,50,31.166,Rua do Bairro das Fontaínhas,False
3130312329,2896411045,50,6.381,Rua do Clube dos Fenianos,True
3130312329,2896165383,50,5.95,NONE,False
3130312329,4526972138,50,4.706,NONE,False
3130312331,4526972114,50,4.296,NONE,False
3130312331,3978752584,50,5.48,NONE,False
3130312331,25620747,50,11.341,Avenida dos Aliados,True
3130312332,4526972126,50,4.509,NONE,False
3130312332,25632422,50,15.703,Praça General Humberto Delgado,True
3130312332,7134786651,50,19.489,NONE,False
137873037,137868887,50,29.558,Rua Trindade Coelho,True
137873037,2208969600,50,74.704,Rua das Flores,False
137873037,138225028,50,61.825,Rua das Flores,False
3130312334,25620759,50,84.413,Rua de Ramalho Ortigão,True
3130312334,4526972147,50,2.164,NONE,False
3130312334,4526972146,50,3.126,NONE,False
3130312335,4529953554,50,3.956,NONE,False
3130312335,3554720424,50,13.041,Rua dos Clérigos,True
3130312335,6545541747,50,114.125,NONE,False
3130312336,3130312332,50,33.165,Praça General Humberto Delgado,True
3130312336,4526972125,50,4.309,NONE,False
3130312336,7134786662,50,43.601,NONE,False
3130312337,6537301888,50,7.264,NONE,False
3130312337,129557542,50,11.022,Campo dos Mártires da Pátria,True
3130312337,2213482387,50,15.503,NONE,False
3130312338,475408774,50,58.845,Rua de Rodrigues Sampaio,False
3130312338,2366138710,50,7.07,NONE,False
3130312338,4526972130,50,7.867,NONE,False
3130312338,1278184346,50,66.777,Rua Guilherme da Costa Carvalho,True
3130312339,2245786927,50,15.771,Avenida dos Aliados,True
3130312339,2245345711,50,111.507,Rua de Sampaio Bruno,False
3130312339,7134786667,50,14.254000000000001,NONE,False
3130312340,4526972134,50,5.685,NONE,False
3130312340,4526972133,50,5.823,NONE,False
3130312340,2896411050,50,48.762,Rua Doutor António Luís Gomes,True
3130312342,25632376,50,14.028,Rua do Alferes Malheiro,True
3130312342,4526972144,50,2.865,NONE,False
3130312342,2896394680,50,2.836,NONE,False
3130312343,2245520814,50,15.075,Avenida dos Aliados,True
3130312343,7134786667,50,15.0,NONE,False
3130312343,25620947,50,67.869,Rua Doutor Artur Magalhães Basto,False
3130312346,7134805827,50,28.568,Largo dos Lóios,True
3130312346,4529130475,50,4.163,NONE,False
3130312346,4529130474,50,3.34,NONE,False
3130312347,3092601795,50,6.497,Praça de Almeida Garrett,False
3130312347,4025528392,50,13.874,Praça de Almeida Garrett,True
3993126557,4529953540,50,3.988,NONE,False
3993126557,4529953539,50,3.273,NONE,False
3993126557,3092618005,50,5.538,Rua de Sá da Bandeira,True
6540216066,6540216067,50,4.334,NONE,False
6540216067,6540216068,50,3.341,NONE,False
6540216067,6540216066,50,4.3340000000000005,NONE,False
6540216067,6540216071,50,27.118000000000002,NONE,False
6540216071,6571265131,50,67.33,Rua de Dom Hugo,True
6540216071,6540216067,50,27.118000000000002,NONE,False
2208155397,2208155543,50,16.167,NONE,False
2208155397,2208155543,50,17.47,NONE,False
2208155397,6304127296,50,28.458000000000002,NONE,False
6540216068,6540216067,50,3.341,NONE,False
129550139,501225708,50,126.464,Rua do Bonjardim,True
2208155475,6304127313,50,8.833,Travessa da Rua Chã,False
2208155475,6591874893,50,27.897000000000002,Travessa da Rua Chã,False
2208155475,6591874889,50,31.151,NONE,False
2904246102,1676280584,50,3.943,NONE,False
2335393644,4529953537,50,5.248,NONE,False
2213037941,286969943,50,33.291000000000004,Rua de O Comércio do Porto,True
2213037941,2213037950,50,42.809000000000005,"['Escada Recanto', 'Calçada Forno Velho']",False
2213201783,2213131483,50,155.793,Rua Francisco da Rocha Soares,True
2213201783,4199163206,50,179.88299999999995,Calçada das Virtudes,False
2213037950,2533467991,50,18.334,NONE,False
2213037950,2255786343,50,21.883999999999997,Escada Recanto,False
2213037950,2213037941,50,42.809,"['Escada Recanto', 'Calçada Forno Velho']",False
2208155543,6304127293,50,10.983,NONE,False
2208155543,2208155397,50,16.167,NONE,False
2208155543,2208155397,50,17.47,NONE,False
6537301899,6537250873,50,15.228,NONE,False
6537301899,6537301898,50,9.096,NONE,False
6537301899,6537301911,50,7.575,NONE,False
2904508477,4526972141,50,3.59,NONE,False
2904508477,2904525627,50,4.907,NONE,False
2904508477,25632376,50,11.4,Rua do Alferes Malheiro,True
6537301911,6537301898,50,11.065,NONE,False
6537301911,6537301918,50,40.088,NONE,False
6537301911,6537301899,50,7.575,NONE,False
2326546549,6587248234,50,22.339,NONE,True
138233991,5175588788,50,19.131,Rua de Augusto Rosa,True
138233991,2216473539,50,14.459,Rua de São Luís,False
138234001,1548165850,50,6.153,Rua da Corticeira,False
138234001,2216360362,50,84.6,Passeio das Fontaínhas,False
138234001,1594804691,50,123.38700000000001,Passeio das Fontaínhas,False
4621715682,4621715683,50,9.22,NONE,False
4621715682,2208891134,50,77.18900000000001,Rua de Alexandre Herculano,True
4621715683,4621715682,50,9.22,NONE,False
2413971710,3392711344,50,12.238999999999999,NONE,False
2413971717,3392711344,50,26.438,NONE,False
2413971718,25632224,50,69.853,Rua de Miguel Bombarda,True
2413971718,3392711344,50,20.209,NONE,False
138234198,1274830123,50,14.546,Rua de Arnaldo Gama,False
138234198,5175588785,50,18.758,Rua do General Sousa Dias,False
138234198,5175588787,50,21.614,Rua de Saraiva de Carvalho,False
2243316074,2204179963,50,39.087,Travessa de Passos Manuel,False
1594804691,2218529670,50,12.318,Rua de Alexandre Herculano,True
1594804691,138234001,50,123.387,Passeio das Fontaínhas,False
1417693657,1417693658,50,12.852,Largo do Priorado,True
1417693657,4737122499,50,17.838,NONE,False
1417693658,335561055,50,6.869,Rua de Aníbal Cunha,True
129550851,1110698243,50,9.197,Rua de Gonçalo Cristóvão,True
1594804752,138241053,50,53.338,Rua de São Victor,True
1594804752,4608380289,50,128.18,Praça da Alegria,True
2486815308,4199163206,50,138.64299999999997,NONE,False
2466269903,2466276661,50,45.69799999999999,Beco de Redemoínhos,False
2914999499,475573787,50,49.645999999999994,Viela da Companhia,False
2467211958,1274830123,20,62.114999999999995,NONE,False
2467211958,2214936706,20,5.631,NONE,True
345295625,2852022741,50,89.839,Rua do General Silveira,True
345295625,3392711349,50,3.344,Largo das Oliveiras,True
4077112087,25632463,50,45.808,Rua Dom João IV,True
4077112087,4077112088,50,20.631,Largo de José Moreira da Silva,True
4077112088,25632449,50,68.315,Rua da Alegria,True
2207402779,3387597051,50,47.209,Rua do Infante Dom Henrique,False
2207402779,3387597048,50,2.876,Rua do Infante Dom Henrique,False
2207402779,2256269823,50,26.842,NONE,True
2255178540,2213201783,50,15.013000000000002,Rua Francisco da Rocha Soares,True
2255178540,475561161,50,12.183,"['Rua das Virtudes', 'Passeio das Virtudes']",True
475548530,475550565,50,41.337,Rua dos Caldeireiros,True
475548530,475550923,50,70.638,Rua de São Bento da Vitória,True
475548530,6551282170,50,20.415,Largo da Porta do Olival,False
475876236,475877747,50,77.516,Rua dos Pelames,False
475876236,5320177921,50,53.510000000000005,Rua do Corpo da Guarda,False
475876236,2206208148,50,69.857,Rua do Corpo da Guarda,False
475876246,2204446981,50,94.94699999999999,Rua da Bainharia,True
475876246,475877747,50,82.169,Rua dos Pelames,False
475876246,6647823794,50,12.772,Rua do Souto,False
1107381202,1788787195,50,65.282,Rua da Bela da Fontinha,False
1107381202,501225807,50,37.469,Rua da Bela da Fontinha,False
1107381202,4488733043,50,31.654000000000003,Rua da Fábrica Social,False
1107381202,501225766,50,90.535,Rua da Fábrica Social,False
286968787,2204099947,50,48.266,Rua de Sá da Bandeira,False
286968787,4526972121,50,33.805,Rua de Sá da Bandeira,False
2307247066,2232529131,50,55.905,Rua de Santo Ildefonso,False
138234852,2337036559,50,5.337,Rua do Doutor Magalhães Lemos,True
138234852,4526972121,50,12.146,Rua de Sá da Bandeira,False
5673143278,2247157568,50,19.548,NONE,False
5673143278,6537250868,50,79.787,NONE,False
5673143278,5673147494,50,59.667,NONE,False
5673143280,2247157565,50,7.529,NONE,False
5673143280,2247157847,50,33.995,NONE,False
5673143280,5673147468,50,18.019,NONE,False
5673143281,5673143286,50,21.291,NONE,False
5673143281,5673143284,50,18.647,NONE,False
5673143281,5673143282,50,11.787,NONE,False
5673143282,5673143281,50,11.787,NONE,False
5673143282,2247157565,50,2.518,NONE,False
5673143282,5673143283,50,53.647,NONE,False
5673143283,5673143287,50,16.342,Alameda dos Plátanos,False
5673143283,5673143282,50,53.647,NONE,False
5673143283,5673143285,50,23.505,Alameda dos Plátanos,False
5673143284,5673143281,50,18.647,NONE,False
5673143284,2247157867,50,32.374,NONE,False
5673143284,5673143285,50,37.061,NONE,False
5673143285,2247157671,50,17.163,Alameda dos Plátanos,False
5673143285,5673143284,50,37.061,NONE,False
5673143285,5673143283,50,23.505,Alameda dos Plátanos,False
5673143286,5673147472,50,21.096,NONE,False
5673143286,5673143281,50,21.291,NONE,False
5673143286,2247157565,50,23.444,NONE,False
5673143287,5673143283,50,16.342,Alameda dos Plátanos,False
5673143287,2247157568,50,15.501,Alameda dos Plátanos,False
5673143287,2247157847,50,21.846,NONE,False
5673143292,5673147498,50,1.179,NONE,False
5673143292,2247157531,50,35.428,NONE,False
5673143292,2247157580,50,27.521,NONE,False
5673143308,2247157580,50,5.74,NONE,False
5673143308,5673147455,50,15.82,NONE,False
5673143308,2247157407,50,10.026,NONE,False
5673143312,2247157513,50,3.063,NONE,False
5673143312,5673143313,50,16.387,NONE,False
5673143312,5673147498,50,8.530000000000001,NONE,False
5673143313,5673143312,50,16.387,NONE,False
5673143313,6537301914,50,13.347,NONE,False
5673143313,6537301898,50,101.398,NONE,False
5673143317,5673143318,50,2.96,NONE,False
5673143317,6795351891,50,11.231,NONE,False
5673143317,5673147448,50,13.899,NONE,False
5673143317,2247157877,50,13.863999999999999,NONE,False
5673143318,5673143317,50,2.96,NONE,False
5673143318,5673147421,50,4.3629999999999995,NONE,False
5673143318,5673147449,50,13.072000000000001,NONE,False
5673143320,5673147421,50,1.658,NONE,False
5673143320,5673147466,50,53.758,NONE,False
5673143320,5673147430,50,32.289,NONE,False
5673143320,2247157881,50,18.543,NONE,False
1110690935,25632450,50,24.707,Largo da Fontinha,True
1110690935,501225754,50,27.291000000000004,Largo da Fontinha,False
2884947122,3392711362,50,10.961,NONE,False
2205076660,2205076695,50,15.933,Rua de São Sebastião,False
2205076660,476019048,50,75.846,Rua de Pena Ventosa,False
2205076660,2256217209,50,55.956999999999994,Rua de São Sebastião,False
2205076678,2204446946,50,5.005,Rua de São Sebastião,False
2205076678,6571265182,50,42.307,NONE,True
2256129227,2326533923,50,37.14,Rua de Ancira,False
2256129227,1788784923,50,27.893,Largo de São Pedro de Miragaia,True
2205076695,2205076660,50,15.933,Rua de São Sebastião,False
2205076695,475873985,50,52.338,Rua de São Sebastião,False
2205076695,6538408168,50,17.756,NONE,False
2467220702,6304127296,50,14.162000000000003,Rua da Porta do Sol,False
473877733,473874237,50,28.186,Rua da Senhora da Lapa,False
475549048,475550561,50,153.919,Rua da Vitória,True
4608380289,2202026008,50,47.04,Praça da Alegria,True
4608380289,2300801406,50,36.428,NONE,False
286969224,2245786953,50,21.041,Avenida dos Aliados,True
286969224,3130312336,50,15.605,Praça General Humberto Delgado,True
286969310,2214758550,50,19.758,Rua Arquitecto Nicolau Nasoni,True
286969310,475791302,50,59.496,Rua de Trás,False
475352608,1143317949,50,37.883,Travessa das Águas Férreas,False
475352608,3147589758,50,37.35,Rua do Melo,False
475352608,1788787242,50,73.07499999999999,Rua das Águas Férreas,False
475352608,3897692178,50,22.62,NONE,False
3398946336,7138316204,50,11.459,NONE,False
286969394,475549048,50,38.166,Rua da Vitória,True
286969394,2209977684,50,44.476,Escadas da Vitória,False
2375437871,3891282355,50,4.027,NONE,False
286969396,286969394,50,34.597,Rua da Vitória,True
286969396,2209977684,50,43.043,Escadas da Vitória,False
3398946395,3398946402,50,9.888,NONE,False
3398946395,2204210341,50,59.577,NONE,False
3398946402,4554496470,50,51.938,NONE,False
3398946402,3398946395,50,9.888,NONE,False
129552044,129550139,50,31.384,Rua do Bonjardim,True
129552044,501225800,50,58.156000000000006,Rua das Musas,False
129552045,280197437,50,130.319,Rua de Olivença,True
129552045,501252536,50,125.761,Rua do Bonjardim,True
129552046,137994655,50,96.181,Rua do Bonjardim,True
129552046,129552045,50,97.866,Rua do Bonjardim,True
1422610108,1422610110,50,13.062,Largo da Lapa,True
1422610108,128560274,50,108.02,"['Rua de Antero de Quental', 'Largo da Lapa']",True
1422610110,4685392618,50,56.714,Largo da Lapa,True
475877057,6550884953,50,11.681,Viela do Anjo,False
475877057,475877747,50,48.97100000000001,Travessa do Souto,False
475877057,3688773918,50,58.940000000000005,Rua do Souto,True
475877057,6647823794,50,28.854000000000003,Rua do Souto,False
2213334724,2213321463,50,35.514,Rua das Virtudes,True
2245250794,476018969,50,7.595,Escadas do Barredo,False
2245250794,1143317790,50,120.821,Escadas do Barredo,False
2245250794,4554372911,50,39.052,Largo do Padre Américo,False
2299622371,3385332336,50,9.524,Praça da Alegria,True
2299622371,2299624498,50,86.799,Ilha,False
2273234730,2273234772,50,38.531000000000006,NONE,False
345296684,3392711333,50,45.316,Rua Sá de Noronha,True
345296684,345296686,50,59.083,Rua Sá de Noronha,True
345296684,2383414313,50,60.085,Rua Actor João Guedes,True
345296686,25632367,50,71.246,Rua Sá de Noronha,True
345296686,2379012473,50,19.077,NONE,False
475549495,2211383251,50,8.527,Rua de São Bento da Vitória,True
475549495,2213321456,50,122.961,Rua de São Miguel,True
2273234772,2273234730,50,38.531,NONE,False
2273234772,2250794620,50,36.51499999999999,NONE,False
2273234772,2273244657,50,21.273,NONE,False
2904248177,2904248187,50,28.959999999999997,NONE,True
6537301888,7134805696,50,3.116,NONE,False
6537301888,3130312337,50,7.264,NONE,False
6537301888,2247157758,50,21.177,NONE,False
6537301888,6537250868,50,152.515,NONE,False
6537301898,6537301911,50,11.065,NONE,False
6537301898,6537301899,50,9.096,NONE,False
6537301898,5673143313,50,101.39800000000001,NONE,False
6537301895,6537301914,50,9.944,NONE,False
6537301895,2247078391,50,3.5389999999999997,NONE,False
6537301895,1554886166,50,9.182,NONE,False
6537301895,6795351891,50,13.701,NONE,False
3696119699,3696119701,50,38.029,NONE,False
3696119701,25632398,50,29.034,Rua de Sá da Bandeira,False
3696119701,4529952469,50,58.133,Rua de Sá da Bandeira,False
3696119701,3696119699,50,38.028999999999996,NONE,False
6537301901,3130311625,50,5.281,NONE,False
6537301901,5673147422,50,13.831,NONE,False
6537301901,7134805695,50,7.145,NONE,False
6537301901,5673147437,50,15.257,NONE,False
6537301912,6537301924,50,6.805,NONE,False
6537301912,4526972161,50,18.223,NONE,False
6537301912,6537301922,50,27.156,NONE,False
6537301913,6537301924,50,114.693,NONE,False
6537301913,7134805716,50,79.488,NONE,False
6537301913,6795351891,50,5.824999999999999,NONE,False
6537301914,5673143313,50,13.347,NONE,False
6537301914,6537301895,50,9.944,NONE,False
6537301914,6537301922,50,101.962,NONE,False
6537301918,6537301911,50,40.088,NONE,False
6537301918,3098121120,50,6.824,NONE,False
6537301918,6537301923,50,31.537999999999997,NONE,False
6537301918,3098121112,50,10.993,NONE,False
6537301917,6669923476,50,16.457,NONE,False
6537301917,3098121120,50,7.031,NONE,False
6537301917,6669923478,50,27.255,NONE,False
6537301923,2247240229,50,7.136,NONE,True
6537301923,6537301921,50,36.151,NONE,False
6537301923,6537301918,50,31.537999999999997,NONE,False
6537301921,2247371573,50,2.844,Travessa do Carmo,False
6537301921,6537301922,50,55.836,NONE,False
6537301921,2086432786,50,65.345,Travessa do Carmo,False
6537301921,6537301923,50,36.151,NONE,False
6537301922,6537301921,50,55.836,NONE,False
6537301922,6537301914,50,101.962,NONE,False
6537301922,6537301912,50,27.156,NONE,False
6537301924,6537301913,50,114.693,NONE,False
6537301924,6537301912,50,6.805,NONE,False
6537301924,6537301926,50,78.39999999999999,NONE,False
6537301926,7134805722,50,11.507,NONE,False
6537301926,6537301924,50,78.39999999999999,NONE,False
6537301926,2247054932,50,7.661,NONE,False
6537301929,3130311625,50,8.026,NONE,False
6537301929,5673235283,50,21.876,NONE,False
6537301929,5673235284,50,21.233,NONE,False
6537301935,2086439969,50,6.111,NONE,True
6537301935,5673235275,50,3.526,NONE,False
6537301935,4529953567,50,34.695,NONE,False
6537301940,3392711334,50,9.657,Rua Doutor Tiago de Almeida,True
6537301940,6669923476,50,96.42099999999999,NONE,False
513920950,513920936,50,75.622,Rua de Santo Isidro,True
6537301947,3392939454,50,10.485,"['Rua Rodrigues Sampaio', 'Rua de Dom João I']",True
6537301947,475408774,50,58.92999999999999,NONE,True
2375798727,129553665,50,5.183,NONE,False
2375798733,3891282353,50,3.404,NONE,False
4608872417,4608872451,50,43.109,NONE,False
4608872417,4608872439,50,34.103,NONE,False
4608872417,4608872425,50,50.335,NONE,False
4608872425,4608841798,50,10.756,Rua da Associação de Moradores de São Victor,True
4608872425,4608872417,50,50.335,NONE,False
4608872430,4608872451,50,1.64,NONE,False
4608872430,4608887040,50,12.125,NONE,False
4608872430,4608887037,50,1.733,NONE,False
4608872439,4608872417,50,34.103,NONE,False
4608872439,4608872451,50,19.345,NONE,False
4608872439,4608887039,50,42.292,NONE,False
2829209600,2829209701,50,46.269,NONE,False
2829209600,25632411,50,110.535,Rua da Alegria,True
4608872457,4608872425,50,41.733,Rua da Associação de Moradores de São Victor,True
4608872457,4608887037,50,3.303,NONE,False
6540578841,6540578842,50,7.699,NONE,False
6540578841,6540578850,50,12.022,NONE,False
6540578841,2355621223,50,27.741,NONE,False
6540578842,6540578841,50,7.699,NONE,False
6540578842,4554401286,50,26.64,Largo dos Arcos da Ribeira,False
6540578842,6540578843,50,39.916,NONE,False
6540578843,6540578842,50,39.916,NONE,False
6540578849,6540578850,50,17.200000000000003,NONE,False
6540578849,6540578850,50,3.206,NONE,False
6540578849,6540578852,50,8.956999999999999,NONE,False
6540578850,6540578841,50,12.022,NONE,False
6540578850,6540578849,50,17.2,NONE,False
6540578850,6540578849,50,3.206,NONE,False
6540578852,6497991473,50,42.659,Rua da Lada,False
6540578852,6497991475,50,4.992,Rua da Lada,False
6540578852,6540578849,50,8.956999999999999,NONE,False
4720971817,4720971825,50,1.907,NONE,False
4720971817,4720971819,50,8.623000000000001,NONE,False
4720971817,4720971823,50,20.102,NONE,False
4720971817,4720971829,50,31.871000000000002,NONE,False
4720971818,4720971825,50,10.325,NONE,False
4720971819,4720971829,50,23.506,Rua de Santos Pousada,True
4720971819,4720971817,50,8.623000000000001,NONE,False
4720971823,4720971825,50,13.638,NONE,False
4720971823,4720971817,50,20.101999999999997,NONE,False
4720971823,4753766298,50,31.859,NONE,False
4720971825,4720971818,50,10.325,NONE,False
4720971825,4720971817,50,1.907,NONE,False
4720971825,4720971823,50,13.638,NONE,False
4720971829,126646458,50,90.854,Rua de Santos Pousada,True
4720971829,4720971817,50,31.871000000000002,NONE,False
4720971830,25632438,50,17.26,Rua de Fernandes Tomás,True
4720971830,5858646689,50,46.232,NONE,False
4720971839,4720971840,50,19.537,NONE,False
4720971840,138238298,50,14.898,Rua do Morgado de Mateus,True
4720971840,4720971839,50,19.537,NONE,False
4615622731,2222190409,50,17.778,Rua Manuel Lopes Martins,False
286969936,4529130486,50,23.139,Rua de Ferreira Borges,True
286969936,475555187,50,126.305,Rua de O Comércio do Porto,True
286969943,2478887472,50,80.983,Rua Nova da Alfândega,False
