source,target,maxspeed,oneway,name,length
137903872,5849847847,0,True,Rua do Campinho,27.152
137903872,2202026085,0,True,Praça dos Poveiros,23.101
5849857843,137884299,0,False,Avenida de Rodrigues de Freitas,87.002
5849857843,2222393786,0,False,Avenida de Rodrigues de Freitas,9.289
5849857843,2307175474,50,False,Beco do Pedregulho,49.045
473874237,473877733,0,False,Rua da Senhora da Lapa,28.186
473874237,128560275,0,False,Rua da Senhora da Lapa,88.112
5849857853,2202026023,50,True,Praça da Alegria,83.922
2299608908,2299608924,0,False,Ilha,33.789
2299608908,2293432417,0,False,Ilha,0.748
2299608908,3385332316,0,False,NONE,4.591
2299608924,2299608908,0,False,Ilha,33.789
2211299275,2204347232,0,True,Rua da Fonte Taurina,26.270000000000003
6661619688,6537250869,0,False,NONE,15.146
2202026008,1548165901,50,True,Praça da Alegria,49.564
2202026008,4488753790,0,False,Passeio das Fontainhas,61.187
2202026023,1594804752,50,True,Rua de São Victor,29.439
2202026075,2202026086,0,True,NONE,29.578
2202026085,2202026095,0,True,NONE,66.307
2202026085,2202026086,0,True,"['Rua do Morgado de Mateus', 'Praça dos Poveiros']",104.76599999999999
2202026086,137901873,0,True,Rua do Morgado de Mateus,94.167
2202026116,2202026122,0,True,NONE,27.673000000000002
2202026122,2202026125,0,False,NONE,26.227
2202026125,2202026122,0,False,NONE,26.227
2202026125,2202026135,0,True,NONE,47.845
2214936721,4556236525,0,False,Largo do Actor Dias,52.598
2214936721,5849847797,0,False,Largo do Actor Dias,8.87
2214936721,5849847800,0,False,Largo do Actor Dias,53.510999999999996
2202026135,2202026143,0,False,NONE,21.269
2202026135,2202026125,0,True,NONE,47.150999999999996
2202026143,25632362,50,False,Rua de Dom Manuel II,45.231
2202026143,1874214575,50,False,Rua de Dom Manuel II,24.497
2202026143,2202026135,0,False,NONE,21.269
4737122499,335561055,0,False,NONE,11.792
4737122499,475066897,0,False,NONE,45.202
4737122499,1417693657,0,False,NONE,17.838
3891282122,1390263696,0,False,NONE,5.216
3891282122,3554720401,0,False,NONE,7.059
3891282122,6571265165,0,False,NONE,38.87
2940944679,2940944907,0,True,NONE,26.485000000000003
2940944679,3092699113,0,True,Rua Sá da Bandeira,21.177
7273201988,7273201989,0,False,NONE,41.424
7273201989,5284368067,0,False,NONE,51.812000000000005
7273201989,7273201988,0,False,NONE,41.424
7273201989,7273201994,0,False,NONE,31.953
7273201992,5284368066,0,False,NONE,6.954
7273201994,7273201989,0,False,NONE,31.953
335561055,4737122499,0,False,NONE,11.792
335561055,129953504,0,True,Rua de Aníbal Cunha,65.70400000000001
335561064,335561055,0,True,Rua da Igreja de Cedofeita,147.432
335561064,137982795,0,True,Rua de Cedofeita,32.406
7183974776,7183974777,0,False,NONE,13.063
7183974777,7183974776,0,False,NONE,13.063
7183974777,7183974778,0,False,NONE,6.685
7183974777,7183974779,0,False,NONE,30.955
7183974778,7183974777,0,False,NONE,6.685
3891282299,4025528392,0,False,NONE,20.332
7183974779,25632429,0,True,Rua de Santos Pousada,53.042
7183974779,7183974777,0,False,NONE,30.955
3891282316,2208891042,0,False,NONE,7.546
3891282330,4529953538,0,False,NONE,3.351
2135998880,138233991,0,True,Rua de Augusto Rosa,11.422
3891282347,475413943,0,False,Rua de António Pedro,92.91999999999999
2245345711,5476716943,0,False,Rua de Sampaio Bruno,12.652
2245345711,3130312339,0,False,Rua de Sampaio Bruno,111.507
2245345711,475546929,0,False,Viela dos Congregados,82.989
3891282353,2375804624,0,True,Rua Formosa,117.667
3891282353,2375798733,0,False,NONE,3.404
3891282353,2352579657,0,False,NONE,3.23
4762419635,1788787061,0,True,Praça da República,26.658
4762419635,475392099,0,False,NONE,172.42200000000003
3891282355,129553665,0,True,Rua Formosa,5.697
3891282355,2375437871,0,False,NONE,4.027
3891282355,2352579647,0,False,NONE,2.708
2940944907,1110698267,0,True,Rua de Gonçalo Cristóvão,35.937
2383626819,137831894,0,True,NONE,31.741
129548927,1209790928,0,False,Rua de Camões,175.54399999999998
129548927,473873465,0,False,Rua de Camões,25.184
129548927,137992808,0,True,Rua do Paraíso,69.606
475873985,1143318547,0,False,Rua de São Sebastião,3.21
475873985,6647823871,0,True,Rua Escura,17.927999999999997
475873985,2205076695,0,False,Rua de São Sebastião,52.33800000000001
2367406788,4356494331,0,False,NONE,6.415
2915025611,4199163206,0,False,"['Rua de São Pedro de Miragaia', 'Calçada das Virtudes']",93.117
2915025611,3391597642,0,True,"['Rua dos Armazéns', 'Rua de São Pedro de Miragaia']",72.182
2367406803,4529953492,0,False,NONE,2.812
3446686441,6507198796,0,True,NONE,12.855
3446686441,3446686443,0,True,Rua de Cedofeita,13.315000000000001
3446686443,25632278,0,True,Rua de Cedofeita,53.228
3446686445,3446686446,0,False,NONE,31.456
3446686446,6507198796,0,False,NONE,46.254
3446686446,3446686447,0,False,NONE,16.043
3446686446,3446686445,0,False,NONE,31.456
3446686447,3446686446,0,False,NONE,16.043
4737123058,4737123066,0,False,Praceta de Publia Hortência,7.0809999999999995
2367406840,4529952483,0,False,NONE,2.424
4737123064,4737123067,0,False,NONE,1.717
4737123066,4737123070,0,False,NONE,8.111
4737123066,4737123067,0,False,NONE,11.063
4737123066,4737123058,0,False,Praceta de Publia Hortência,7.0809999999999995
4737123067,4737123066,0,False,NONE,11.063
4737123067,4737123064,0,False,NONE,1.717
4737123067,4737123071,0,False,NONE,26.054000000000002
4737123070,4737123065,0,False,NONE,3.057
4737123070,4737123066,0,False,NONE,8.111
4737123070,4737123072,0,False,NONE,26.370999999999995
4737123071,4737123072,0,False,NONE,19.204
4737123071,1416641676,0,False,NONE,11.5
4737123071,4737123067,0,False,NONE,26.054
4737123072,4737123071,0,False,NONE,19.204
4737123072,1416641674,0,False,NONE,28.916999999999998
4737123072,4737123070,0,False,NONE,26.371
4737123065,4737123070,0,False,NONE,3.057
4921049895,2204210203,0,False,Travessa do Loureiro,76.65
4708680492,423185164,0,True,Campo 24 de Agosto,34.611999999999995
2204255117,5342917065,0,False,Escadas dos Guindais,137.55599999999998
2204255117,5849847800,0,False,"['Escadas dos Guindais', 'Rua de Arnaldo Gama']",89.84000000000002
2204255117,5849847797,0,False,"['Rua do Miradouro', 'Largo do Actor Dias']",173.801
3130311623,129559333,50,False,Praça de Almeida Garrett,9.876
3130311623,3092601795,50,False,Praça de Almeida Garrett,56.372
3130311623,3554720401,0,False,NONE,13.568
3130311623,7129787227,0,False,NONE,10.120999999999999
3130311625,6537301929,0,False,NONE,8.026
3130311625,6537301901,0,False,NONE,5.281
3130311625,2214758555,0,False,Rua Doutor Ferreira da Silva,18.851
3130311625,7134805728,0,False,Rua Doutor Ferreira da Silva,111.24100000000001
3130311626,4526972119,0,False,NONE,5.103
3130311626,25620743,50,True,Avenida dos Aliados,14.418000000000001
3130311626,7134786675,0,False,NONE,14.299000000000001
3130311627,4526972132,0,False,NONE,4.029
3130311627,4526972131,0,False,NONE,4.961
3130311627,2365191005,0,True,Rua do Clube dos Fenianos,19.943
3130311628,4526972136,0,False,NONE,4.875
3130311628,4526972135,0,False,NONE,4.972
3130311628,25632419,0,True,Rua da Trindade,17.452
6303892467,6545541745,0,False,NONE,2.091
6303892467,6545541744,0,False,NONE,2.196
6303892467,6545541747,0,False,NONE,4.324
2319991795,1390263696,0,False,Rua do Loureiro,7.645
2319991795,129559333,0,False,Rua do Loureiro,13.917
2319991795,3554720401,0,True,NONE,8.644
2246296607,2247054932,0,True,Praça Gomes Teixeira,22.874
2246296620,2246296607,50,True,Rua das Carmelitas,15.043
2246296620,2247054918,0,True,Rua das Carmelitas,13.559000000000001
2322744397,2322744401,0,False,NONE,72.089
2322744401,4529953496,0,True,Rua Formosa,57.012
2322744401,2322744397,0,False,NONE,72.089
138233064,6647824060,0,True,Travessa de Cimo de Vila,4.255
138233064,4925189617,0,False,Rua de Cimo de Vila,88.635
2927183102,4558789393,20,False,NONE,155.905
2927183102,2467211958,20,True,NONE,26.322000000000003
2273244645,2273244657,0,False,NONE,22.444
475546929,2245345711,0,False,Viela dos Congregados,82.989
2749809974,2749809980,0,False,NONE,103.44
2749809980,25632285,0,True,Rua Álvares Cabral,61.214
2749809980,2749809974,0,False,NONE,103.44000000000001
2109261123,137831884,0,True,Travessa do Carregal,28.612
3993126224,3554720444,50,True,Rua do Doutor Magalhães Lemos,66.417
3993126224,7179430617,0,False,Rua do Bonjardim,26.009
3993126224,5476716943,0,False,Rua do Bonjardim,99.393
129549662,475392099,0,False,Largo da Lapa,53.044
129549662,475394859,0,True,Largo da Lapa,22.151
129549662,5291538848,0,True,Rua do Paraíso,92.503
2273244657,2273244661,0,False,NONE,6.313000000000001
2273244657,2273234772,0,False,NONE,21.273
2273244657,2273244645,0,False,NONE,22.444000000000003
2926953947,2926953948,0,True,Rua de Fernandes Tomás,2.734
2926953947,3387597853,0,True,NONE,23.816
2926953948,2978059160,0,True,Rua de Fernandes Tomás,6.316
4559324711,2216334178,0,False,Rua do Bairro das Fontaínhas,31.166
3130312329,2896411045,0,True,Rua do Clube dos Fenianos,6.381
3130312329,2896165383,0,False,NONE,5.95
3130312329,4526972138,0,False,NONE,4.706
3130312331,4526972114,0,False,NONE,4.296
3130312331,3978752584,0,False,NONE,5.48
3130312331,25620747,50,True,Avenida dos Aliados,11.341
3130312332,4526972126,0,False,NONE,4.509
3130312332,25632422,50,True,Praça General Humberto Delgado,15.703
3130312332,7134786651,0,False,NONE,19.489
137873037,137868887,0,True,Rua Trindade Coelho,29.558
137873037,2208969600,0,False,Rua das Flores,74.704
137873037,138225028,0,False,Rua das Flores,61.825
3130312334,25620759,0,True,Rua de Ramalho Ortigão,84.413
3130312334,4526972147,0,False,NONE,2.164
3130312334,4526972146,0,False,NONE,3.126
3130312335,4529953554,0,False,NONE,3.956
3130312335,3554720424,0,True,Rua dos Clérigos,13.041
3130312335,6545541747,0,False,NONE,114.125
3130312336,3130312332,50,True,Praça General Humberto Delgado,33.165
3130312336,4526972125,0,False,NONE,4.309
3130312336,7134786662,0,False,NONE,43.601
3130312337,6537301888,0,False,NONE,7.264
3130312337,129557542,0,True,Campo dos Mártires da Pátria,11.022
3130312337,2213482387,0,False,NONE,15.503
3130312338,475408774,50,False,Rua de Rodrigues Sampaio,58.845
3130312338,2366138710,0,False,NONE,7.07
3130312338,4526972130,0,False,NONE,7.867
3130312338,1278184346,50,True,Rua Guilherme da Costa Carvalho,66.777
3130312339,2245786927,50,True,Avenida dos Aliados,15.771
3130312339,2245345711,0,False,Rua de Sampaio Bruno,111.507
3130312339,7134786667,0,False,NONE,14.254000000000001
3130312340,4526972134,0,False,NONE,5.685
3130312340,4526972133,0,False,NONE,5.823
3130312340,2896411050,0,True,Rua Doutor António Luís Gomes,48.762
3130312342,25632376,0,True,Rua do Alferes Malheiro,14.028
3130312342,4526972144,0,False,NONE,2.865
3130312342,2896394680,0,False,NONE,2.836
3130312343,2245520814,50,True,Avenida dos Aliados,15.075
3130312343,7134786667,0,False,NONE,15.0
3130312343,25620947,0,False,Rua Doutor Artur Magalhães Basto,67.869
3130312346,7134805827,0,True,Largo dos Lóios,28.568
3130312346,4529130475,0,False,NONE,4.163
3130312346,4529130474,0,False,NONE,3.34
3130312347,3092601795,50,False,Praça de Almeida Garrett,6.497
3130312347,4025528392,0,True,Praça de Almeida Garrett,13.874
3993126557,4529953540,0,False,NONE,3.988
3993126557,4529953539,0,False,NONE,3.273
3993126557,3092618005,50,True,Rua de Sá da Bandeira,5.538
6540216066,6540216067,0,False,NONE,4.334
6540216067,6540216068,0,False,NONE,3.341
6540216067,6540216066,0,False,NONE,4.3340000000000005
6540216067,6540216071,0,False,NONE,27.118000000000002
6540216071,6571265131,0,True,Rua de Dom Hugo,67.33
6540216071,6540216067,0,False,NONE,27.118000000000002
2208155397,2208155543,0,False,NONE,16.167
2208155397,2208155543,0,False,NONE,17.47
2208155397,6304127296,0,False,NONE,28.458000000000002
6540216068,6540216067,0,False,NONE,3.341
129550139,501225708,0,True,Rua do Bonjardim,126.464
2208155475,6304127313,0,False,Travessa da Rua Chã,8.833
2208155475,6591874893,0,False,Travessa da Rua Chã,27.897000000000002
2208155475,6591874889,0,False,NONE,31.151
2904246102,1676280584,0,False,NONE,3.943
2335393644,4529953537,0,False,NONE,5.248
2213037941,286969943,0,True,Rua de O Comércio do Porto,33.291000000000004
2213037941,2213037950,0,False,"['Escada Recanto', 'Calçada Forno Velho']",42.809000000000005
2213201783,2213131483,50,True,Rua Francisco da Rocha Soares,155.793
2213201783,4199163206,0,False,Calçada das Virtudes,179.88299999999995
2213037950,2533467991,0,False,NONE,18.334
2213037950,2255786343,0,False,Escada Recanto,21.883999999999997
2213037950,2213037941,0,False,"['Escada Recanto', 'Calçada Forno Velho']",42.809
2208155543,6304127293,0,False,NONE,10.983
2208155543,2208155397,0,False,NONE,16.167
2208155543,2208155397,0,False,NONE,17.47
6537301899,6537250873,0,False,NONE,15.228
6537301899,6537301898,0,False,NONE,9.096
6537301899,6537301911,0,False,NONE,7.575
2904508477,4526972141,0,False,NONE,3.59
2904508477,2904525627,0,False,NONE,4.907
2904508477,25632376,0,True,Rua do Alferes Malheiro,11.4
6537301911,6537301898,0,False,NONE,11.065
6537301911,6537301918,0,False,NONE,40.088
6537301911,6537301899,0,False,NONE,7.575
2326546549,6587248234,0,True,NONE,22.339
138233991,5175588788,0,True,Rua de Augusto Rosa,19.131
138233991,2216473539,50,False,Rua de São Luís,14.459
138234001,1548165850,50,False,Rua da Corticeira,6.153
138234001,2216360362,50,False,Passeio das Fontaínhas,84.6
138234001,1594804691,50,False,Passeio das Fontaínhas,123.38700000000001
4621715682,4621715683,0,False,NONE,9.22
4621715682,2208891134,0,True,Rua de Alexandre Herculano,77.18900000000001
4621715683,4621715682,0,False,NONE,9.22
2413971710,3392711344,0,False,NONE,12.238999999999999
2413971717,3392711344,0,False,NONE,26.438
2413971718,25632224,0,True,Rua de Miguel Bombarda,69.853
2413971718,3392711344,0,False,NONE,20.209
138234198,1274830123,0,False,Rua de Arnaldo Gama,14.546
138234198,5175588785,0,False,Rua do General Sousa Dias,18.758
138234198,5175588787,0,False,Rua de Saraiva de Carvalho,21.614
2243316074,2204179963,0,False,Travessa de Passos Manuel,39.087
1594804691,2218529670,0,True,Rua de Alexandre Herculano,12.318
1594804691,138234001,50,False,Passeio das Fontaínhas,123.387
1417693657,1417693658,0,True,Largo do Priorado,12.852
1417693657,4737122499,0,False,NONE,17.838
1417693658,335561055,0,True,Rua de Aníbal Cunha,6.869
129550851,1110698243,0,True,Rua de Gonçalo Cristóvão,9.197
1594804752,138241053,50,True,Rua de São Victor,53.338
1594804752,4608380289,50,True,Praça da Alegria,128.18
2486815308,4199163206,0,False,NONE,138.64299999999997
2466269903,2466276661,0,False,Beco de Redemoínhos,45.69799999999999
2914999499,475573787,0,False,Viela da Companhia,49.645999999999994
2467211958,1274830123,20,False,NONE,62.114999999999995
2467211958,2214936706,20,True,NONE,5.631
345295625,2852022741,0,True,Rua do General Silveira,89.839
345295625,3392711349,0,True,Largo das Oliveiras,3.344
4077112087,25632463,0,True,Rua Dom João IV,45.808
4077112087,4077112088,0,True,Largo de José Moreira da Silva,20.631
4077112088,25632449,0,True,Rua da Alegria,68.315
2207402779,3387597051,0,False,Rua do Infante Dom Henrique,47.209
2207402779,3387597048,0,False,Rua do Infante Dom Henrique,2.876
2207402779,2256269823,0,True,NONE,26.842
2255178540,2213201783,50,True,Rua Francisco da Rocha Soares,15.013000000000002
2255178540,475561161,0,True,"['Passeio das Virtudes', 'Rua das Virtudes']",12.183
475548530,475550565,0,True,Rua dos Caldeireiros,41.337
475548530,475550923,0,True,Rua de São Bento da Vitória,70.638
475548530,6551282170,0,False,Largo da Porta do Olival,20.415
475876236,475877747,0,False,Rua dos Pelames,77.516
475876236,5320177921,0,False,Rua do Corpo da Guarda,53.510000000000005
475876236,2206208148,0,False,Rua do Corpo da Guarda,69.857
475876246,2204446981,0,True,Rua da Bainharia,94.94699999999999
475876246,475877747,0,False,Rua dos Pelames,82.169
475876246,6647823794,0,False,Rua do Souto,12.772
1107381202,1788787195,0,False,Rua da Bela da Fontinha,65.282
1107381202,501225807,0,False,Rua da Bela da Fontinha,37.469
1107381202,4488733043,0,False,Rua da Fábrica Social,31.654000000000003
1107381202,501225766,0,False,Rua da Fábrica Social,90.535
286968787,2204099947,50,False,Rua de Sá da Bandeira,48.266
286968787,4526972121,50,False,Rua de Sá da Bandeira,33.805
2307247066,2232529131,0,False,Rua de Santo Ildefonso,55.905
138234852,2337036559,50,True,Rua do Doutor Magalhães Lemos,5.337
138234852,4526972121,50,False,Rua de Sá da Bandeira,12.146
5673143278,2247157568,0,False,NONE,19.548
5673143278,6537250868,0,False,NONE,79.787
5673143278,5673147494,0,False,NONE,59.667
5673143280,2247157565,0,False,NONE,7.529
5673143280,2247157847,0,False,NONE,33.995
5673143280,5673147468,0,False,NONE,18.019
5673143281,5673143286,0,False,NONE,21.291
5673143281,5673143284,0,False,NONE,18.647
5673143281,5673143282,0,False,NONE,11.787
5673143282,5673143281,0,False,NONE,11.787
5673143282,2247157565,0,False,NONE,2.518
5673143282,5673143283,0,False,NONE,53.647
5673143283,5673143287,0,False,Alameda dos Plátanos,16.342
5673143283,5673143282,0,False,NONE,53.647
5673143283,5673143285,0,False,Alameda dos Plátanos,23.505
5673143284,5673143281,0,False,NONE,18.647
5673143284,2247157867,0,False,NONE,32.374
5673143284,5673143285,0,False,NONE,37.061
5673143285,2247157671,0,False,Alameda dos Plátanos,17.163
5673143285,5673143284,0,False,NONE,37.061
5673143285,5673143283,0,False,Alameda dos Plátanos,23.505
5673143286,5673147472,0,False,NONE,21.096
5673143286,5673143281,0,False,NONE,21.291
5673143286,2247157565,0,False,NONE,23.444
5673143287,5673143283,0,False,Alameda dos Plátanos,16.342
5673143287,2247157568,0,False,Alameda dos Plátanos,15.501
5673143287,2247157847,0,False,NONE,21.846
5673143292,5673147498,0,False,NONE,1.179
5673143292,2247157531,0,False,NONE,35.428
5673143292,2247157580,0,False,NONE,27.521
5673143308,2247157580,0,False,NONE,5.74
5673143308,5673147455,0,False,NONE,15.82
5673143308,2247157407,0,False,NONE,10.026
5673143312,2247157513,0,False,NONE,3.063
5673143312,5673143313,0,False,NONE,16.387
5673143312,5673147498,0,False,NONE,8.530000000000001
5673143313,5673143312,0,False,NONE,16.387
5673143313,6537301914,0,False,NONE,13.347
5673143313,6537301898,0,False,NONE,101.398
5673143317,5673143318,0,False,NONE,2.96
5673143317,6795351891,0,False,NONE,11.231
5673143317,5673147448,0,False,NONE,13.899
5673143317,2247157877,0,False,NONE,13.863999999999999
5673143318,5673143317,0,False,NONE,2.96
5673143318,5673147421,0,False,NONE,4.3629999999999995
5673143318,5673147449,0,False,NONE,13.072000000000001
5673143320,5673147421,0,False,NONE,1.658
5673143320,5673147466,0,False,NONE,53.758
5673143320,5673147430,0,False,NONE,32.289
5673143320,2247157881,0,False,NONE,18.543
1110690935,25632450,0,True,Largo da Fontinha,24.707
1110690935,501225754,0,False,Largo da Fontinha,27.291000000000004
2884947122,3392711362,0,False,NONE,10.961
2205076660,2205076695,0,False,Rua de São Sebastião,15.933
2205076660,476019048,50,False,Rua de Pena Ventosa,75.846
2205076660,2256217209,0,False,Rua de São Sebastião,55.956999999999994
2205076678,2204446946,0,False,Rua de São Sebastião,5.005
2205076678,6571265182,0,True,NONE,42.307
2256129227,2326533923,0,False,Rua de Ancira,37.14
2256129227,1788784923,0,True,Largo de São Pedro de Miragaia,27.893
2205076695,2205076660,0,False,Rua de São Sebastião,15.933
2205076695,475873985,0,False,Rua de São Sebastião,52.338
2205076695,6538408168,0,False,NONE,17.756
2467220702,6304127296,0,False,Rua da Porta do Sol,14.162000000000003
473877733,473874237,0,False,Rua da Senhora da Lapa,28.186
475549048,475550561,0,True,Rua da Vitória,153.919
4608380289,2202026008,50,True,Praça da Alegria,47.04
4608380289,2300801406,0,False,NONE,36.428
286969224,2245786953,50,True,Avenida dos Aliados,21.041
286969224,3130312336,50,True,Praça General Humberto Delgado,15.605
286969310,2214758550,0,True,Rua Arquitecto Nicolau Nasoni,19.758
286969310,475791302,0,False,Rua de Trás,59.496
475352608,1143317949,0,False,Travessa das Águas Férreas,37.883
475352608,3147589758,0,False,Rua do Melo,37.35
475352608,1788787242,0,False,Rua das Águas Férreas,73.07499999999999
475352608,3897692178,0,False,NONE,22.62
3398946336,7138316204,0,False,NONE,11.459
286969394,475549048,0,True,Rua da Vitória,38.166
286969394,2209977684,0,False,Escadas da Vitória,44.476
2375437871,3891282355,0,False,NONE,4.027
286969396,286969394,0,True,Rua da Vitória,34.597
286969396,2209977684,0,False,Escadas da Vitória,43.043
3398946395,3398946402,0,False,NONE,9.888
3398946395,2204210341,0,False,NONE,59.577
3398946402,4554496470,0,False,NONE,51.938
3398946402,3398946395,0,False,NONE,9.888
129552044,129550139,0,True,Rua do Bonjardim,31.384
129552044,501225800,0,False,Rua das Musas,58.156000000000006
129552045,280197437,0,True,Rua de Olivença,130.319
129552045,501252536,0,True,Rua do Bonjardim,125.761
129552046,137994655,0,True,Rua do Bonjardim,96.181
129552046,129552045,0,True,Rua do Bonjardim,97.866
1422610108,1422610110,0,True,Largo da Lapa,13.062
1422610108,128560274,0,True,"['Largo da Lapa', 'Rua de Antero de Quental']",108.02
1422610110,4685392618,0,True,Largo da Lapa,56.714
475877057,6550884953,0,False,Viela do Anjo,11.681
475877057,475877747,0,False,Travessa do Souto,48.97100000000001
475877057,3688773918,0,True,Rua do Souto,58.940000000000005
475877057,6647823794,0,False,Rua do Souto,28.854000000000003
2213334724,2213321463,0,True,Rua das Virtudes,35.514
2245250794,476018969,0,False,Escadas do Barredo,7.595
2245250794,1143317790,0,False,Escadas do Barredo,120.821
2245250794,4554372911,0,False,Largo do Padre Américo,39.052
2299622371,3385332336,50,True,Praça da Alegria,9.524
2299622371,2299624498,0,False,Ilha,86.799
2273234730,2273234772,0,False,NONE,38.531000000000006
345296684,3392711333,0,True,Rua Sá de Noronha,45.316
345296684,345296686,0,True,Rua Sá de Noronha,59.083
345296684,2383414313,0,True,Rua Actor João Guedes,60.085
345296686,25632367,0,True,Rua Sá de Noronha,71.246
345296686,2379012473,0,False,NONE,19.077
475549495,2211383251,0,True,Rua de São Bento da Vitória,8.527
475549495,2213321456,0,True,Rua de São Miguel,122.961
2273234772,2273234730,0,False,NONE,38.531
2273234772,2250794620,0,False,NONE,36.51499999999999
2273234772,2273244657,0,False,NONE,21.273
2904248177,2904248187,0,True,NONE,28.959999999999997
6537301888,7134805696,0,False,NONE,3.116
6537301888,3130312337,0,False,NONE,7.264
6537301888,2247157758,0,False,NONE,21.177
6537301888,6537250868,0,False,NONE,152.515
6537301898,6537301911,0,False,NONE,11.065
6537301898,6537301899,0,False,NONE,9.096
6537301898,5673143313,0,False,NONE,101.39800000000001
6537301895,6537301914,0,False,NONE,9.944
6537301895,2247078391,0,False,NONE,3.5389999999999997
6537301895,1554886166,0,False,NONE,9.182
6537301895,6795351891,0,False,NONE,13.701
3696119699,3696119701,0,False,NONE,38.029
3696119701,25632398,50,False,Rua de Sá da Bandeira,29.034
3696119701,4529952469,50,False,Rua de Sá da Bandeira,58.133
3696119701,3696119699,0,False,NONE,38.028999999999996
6537301901,3130311625,0,False,NONE,5.281
6537301901,5673147422,0,False,NONE,13.831
6537301901,7134805695,0,False,NONE,7.145
6537301901,5673147437,0,False,NONE,15.257
6537301912,6537301924,0,False,NONE,6.805
6537301912,4526972161,0,False,NONE,18.223
6537301912,6537301922,0,False,NONE,27.156
6537301913,6537301924,0,False,NONE,114.693
6537301913,7134805716,0,False,NONE,79.488
6537301913,6795351891,0,False,NONE,5.824999999999999
6537301914,5673143313,0,False,NONE,13.347
6537301914,6537301895,0,False,NONE,9.944
6537301914,6537301922,0,False,NONE,101.962
6537301918,6537301911,0,False,NONE,40.088
6537301918,3098121120,0,False,NONE,6.824
6537301918,6537301923,0,False,NONE,31.537999999999997
6537301918,3098121112,0,False,NONE,10.993
6537301917,6669923476,0,False,NONE,16.457
6537301917,3098121120,0,False,NONE,7.031
6537301917,6669923478,0,False,NONE,27.255
6537301923,2247240229,0,True,NONE,7.136
6537301923,6537301921,0,False,NONE,36.151
6537301923,6537301918,0,False,NONE,31.537999999999997
6537301921,2247371573,0,False,Travessa do Carmo,2.844
6537301921,6537301922,0,False,NONE,55.836
6537301921,2086432786,0,False,Travessa do Carmo,65.345
6537301921,6537301923,0,False,NONE,36.151
6537301922,6537301921,0,False,NONE,55.836
6537301922,6537301914,0,False,NONE,101.962
6537301922,6537301912,0,False,NONE,27.156
6537301924,6537301913,0,False,NONE,114.693
6537301924,6537301912,0,False,NONE,6.805
6537301924,6537301926,0,False,NONE,78.39999999999999
6537301926,7134805722,0,False,NONE,11.507
6537301926,6537301924,0,False,NONE,78.39999999999999
6537301926,2247054932,0,False,NONE,7.661
6537301929,3130311625,0,False,NONE,8.026
6537301929,5673235283,0,False,NONE,21.876
6537301929,5673235284,0,False,NONE,21.233
6537301935,2086439969,0,True,NONE,6.111
6537301935,5673235275,0,False,NONE,3.526
6537301935,4529953567,0,False,NONE,34.695
6537301940,3392711334,0,True,Rua Doutor Tiago de Almeida,9.657
6537301940,6669923476,0,False,NONE,96.42099999999999
513920950,513920936,0,True,Rua de Santo Isidro,75.622
6537301947,3392939454,50,True,"['Rua Rodrigues Sampaio', 'Rua de Dom João I']",10.485
6537301947,475408774,0,True,NONE,58.92999999999999
2375798727,129553665,0,False,NONE,5.183
2375798733,3891282353,0,False,NONE,3.404
4608872417,4608872451,0,False,NONE,43.109
4608872417,4608872439,0,False,NONE,34.103
4608872417,4608872425,0,False,NONE,50.335
4608872425,4608841798,0,True,Rua da Associação de Moradores de São Victor,10.756
4608872425,4608872417,0,False,NONE,50.335
4608872430,4608872451,0,False,NONE,1.64
4608872430,4608887040,0,False,NONE,12.125
4608872430,4608887037,0,False,NONE,1.733
4608872439,4608872417,0,False,NONE,34.103
4608872439,4608872451,0,False,NONE,19.345
4608872439,4608887039,0,False,NONE,42.292
2829209600,2829209701,0,False,NONE,46.269
2829209600,25632411,0,True,Rua da Alegria,110.535
4608872457,4608872425,0,True,Rua da Associação de Moradores de São Victor,41.733
4608872457,4608887037,0,False,NONE,3.303
6540578841,6540578842,0,False,NONE,7.699
6540578841,6540578850,0,False,NONE,12.022
6540578841,2355621223,0,False,NONE,27.741
6540578842,6540578841,0,False,NONE,7.699
6540578842,4554401286,0,False,Largo dos Arcos da Ribeira,26.64
6540578842,6540578843,0,False,NONE,39.916
6540578843,6540578842,0,False,NONE,39.916
6540578849,6540578850,0,False,NONE,17.200000000000003
6540578849,6540578850,0,False,NONE,3.206
6540578849,6540578852,0,False,NONE,8.956999999999999
6540578850,6540578841,0,False,NONE,12.022
6540578850,6540578849,0,False,NONE,17.2
6540578850,6540578849,0,False,NONE,3.206
6540578852,6497991473,0,False,Rua da Lada,42.659
6540578852,6497991475,0,False,Rua da Lada,4.992
6540578852,6540578849,0,False,NONE,8.956999999999999
4720971817,4720971825,0,False,NONE,1.907
4720971817,4720971819,0,False,NONE,8.623000000000001
4720971817,4720971823,0,False,NONE,20.102
4720971817,4720971829,0,False,NONE,31.871000000000002
4720971818,4720971825,0,False,NONE,10.325
4720971819,4720971829,0,True,Rua de Santos Pousada,23.506
4720971819,4720971817,0,False,NONE,8.623000000000001
4720971823,4720971825,0,False,NONE,13.638
4720971823,4720971817,0,False,NONE,20.101999999999997
4720971823,4753766298,0,False,NONE,31.859
4720971825,4720971818,0,False,NONE,10.325
4720971825,4720971817,0,False,NONE,1.907
4720971825,4720971823,0,False,NONE,13.638
4720971829,126646458,0,True,Rua de Santos Pousada,90.854
