source,target,oneway,maxspeed,length,osmid,name
3570149234,1731169337,False,0,121.931,36357160,Rua Amorim de Carvalho
3570149234,424016817,False,0,119.04,36357160,Rua Amorim de Carvalho
3570149234,3570149226,False,0,90.55699999999999,536755949,Rua da Presa de Contumil
312403827,1108123556,True,0,81.949,28394013,Rua de Gondarém
1646061429,1646061466,False,0,33.99,283529432,Rua Professor Melo Adrião
1646061429,5286376477,True,0,52.596000000000004,167487464,NONE
1646061429,1646061470,False,0,202.255,283529432,Rua Professor Melo Adrião
1108076406,1108076393,True,0,29.819,482324641,Rua Doutor Henrique de Miranda
1108076406,299613430,True,0,72.475,27293224,Rua Bento Carqueja
4444137335,560978256,False,0,158.72199999999998,44157562,Rua da Noeda
5291943800,128655625,False,0,106.50399999999999,167012776,Rua de São Roque da Lameira
5291943800,128655624,False,0,20.445999999999998,167012776,Rua de São Roque da Lameira
5291943800,5291943785,True,0,23.309,547702471,Rua de Gama Barros
3570149241,1731169678,False,0,34.169,351255872,Travessa de Vila Cova
1108076407,299583353,True,0,21.529,452435701,Rua de Belém
1108076407,1731169850,False,0,33.326,536714330,Rua de Santa Justa
1108076407,1731169815,False,0,41.889,27290357,Rua Dom Sebastião de Resende
1108076408,299590514,True,0,55.495,452435700,Rua de Carnide
1108076408,299584051,False,0,67.323,27290454,Rua de Carnide
1108076408,1108076407,True,0,158.105,452435701,Rua de Belém
1108076410,299613571,True,0,70.796,34935395,Rua Bairro do Comércio do Porto
1108076410,1108076406,True,0,26.763,482324641,Rua Doutor Henrique de Miranda
4523960189,420776943,False,0,6.167,704870100,Rua do Doutor Roberto Frias
4523960189,432578781,False,0,74.613,704870100,Rua do Doutor Roberto Frias
4523960189,4523960191,True,0,96.713,456118771,NONE
3570149245,1731169759,False,0,49.607,351255870,NONE
3570149245,112617137,True,0,156.96800000000002,106466615,Estrada Interior da Circunvalação
4523960191,420776943,True,0,94.98899999999999,37141967,Rua Dom Frei Vicente da Soledade e Castro
4523960191,2185792256,False,0,97.357,667439829,Rua Dom Frei Vicente da Soledade e Castro
4444137342,1548069595,False,0,68.361,447242463,Travessa da Granja
4444137342,5185083253,False,0,79.774,534709238,Rua da Granja
4444137342,1548070021,False,0,332.59799999999996,534709238,Rua da Granja
1646061434,1646061466,False,0,16.341,283529432,Rua Professor Melo Adrião
1646061434,1646061468,True,0,31.107,160503793,Rua Professor Melo Adrião
312403836,312403827,True,0,91.985,28433780,Rua Pêro de Alenquer
312403836,311886935,True,0,329.342,371359867,Rua do Marechal Saldanha
497870717,497870732,False,0,75.456,40900907,Rua Lopo Soares de Albergaria
497870717,497870704,False,0,47.571,40900907,Rua Lopo Soares de Albergaria
497870717,6380904068,False,0,47.683,40900909,Rua do Doutor Alberto de Macedo
3570149252,1731169815,False,0,49.918,351255880,Rua Armando Campos
3570149252,3570149252,True,0,154.63400000000001,351255900,Rua Armando Campos
4444137349,1548069595,False,0,9.27,236802881,Rua Oito de Setembro
4444137349,4444137351,False,0,15.434999999999999,447242468,Travessa da Granja
1646061439,1646061468,False,50,18.997,40869529,Rua do Jornal de Notícias
1646061439,429544144,False,50,44.902,40869529,Rua do Jornal de Notícias
1646061439,1646061434,True,0,23.226,160503793,Rua Professor Melo Adrião
4444137351,4444137364,False,0,156.636,"[451898691, 447242468]",Travessa da Granja
4444137351,4444137349,False,0,15.434999999999999,447242468,Travessa da Granja
4444137351,4487049005,False,0,52.515,451898693,Travessa da Granja
1646061445,429544588,False,0,33.927,251257504,Rua de Martim Moniz
1646061445,1646061455,False,0,73.712,151767675,Rua Nossa Senhora da Silva
1646061445,429544580,False,0,159.862,251257504,Rua de Martim Moniz
1461675911,1461675913,False,0,140.406,132856042,Rua das Artes
1461675911,1110673569,False,0,74.16499999999999,133659510,Rua do Professor Agostinho da Silva
1461675911,1461665866,False,0,41.577000000000005,133659510,Rua do Professor Agostinho da Silva
1461675913,1461675911,False,0,140.406,132856042,Rua das Artes
3570149260,3570149265,False,0,75.60499999999999,351255896,Travessa da Ranha
3542361997,2053588077,False,0,34.168,482289288,Travessa das Eirinhas
497870732,497870739,False,0,115.151,40900907,Rua Lopo Soares de Albergaria
497870732,497870717,False,0,75.456,40900907,Rua Lopo Soares de Albergaria
497870732,497870801,False,0,34.765,40900908,Rua de Gaspar Coelho
1646061455,1646061463,False,0,21.057,151767675,Rua Nossa Senhora da Silva
1646061455,1646061445,False,0,73.712,151767675,Rua Nossa Senhora da Silva
3570149265,3570149266,False,0,11.058,351255894,Rua da Ranha
3570149265,1731169855,False,0,166.991,"[125151113, 125151098, 125151108, 351255894]","['Rua da Nau Vitória', 'Rua da Ranha']"
3570149265,3570149260,False,0,75.605,351255896,Travessa da Ranha
3570149266,3570149265,False,0,11.058,351255894,Rua da Ranha
3570149266,1731170139,False,0,129.38,351255893,NONE
3570149266,3570149291,False,0,320.95900000000006,351255894,Rua da Ranha
497870739,497870732,False,0,115.151,40900907,Rua Lopo Soares de Albergaria
497870739,500009848,False,0,85.829,40900919,Avenida de Vasco da Gama
497870739,429433590,False,0,70.663,40900919,Avenida de Vasco da Gama
4444137364,4444137351,False,0,156.636,"[451898691, 447242468]",Travessa da Granja
1646061463,1646061470,True,0,23.146,151767668,NONE
1646061463,5286376477,False,0,147.614,151767675,Rua Nossa Senhora da Silva
1646061463,1646061455,False,0,21.057,151767675,Rua Nossa Senhora da Silva
1143318424,1143318441,False,0,84.65700000000001,98835914,Rua São João do Porto
1143318424,1143317257,False,0,124.02000000000001,98835914,Rua São João do Porto
1143318424,314074592,False,0,164.69799999999998,153804355,Rua Delfim Pereira da Costa
4444137369,1548071049,False,0,72.947,381423667,Rua de Furamontes
4444137369,1548071010,False,0,61.506,447242473,Rua da Ponte do Gato
4444137369,1548072707,False,0,298.587,447242473,Rua da Ponte do Gato
1646061466,1646061434,False,0,16.341,283529432,Rua Professor Melo Adrião
1646061466,1646061429,False,0,33.99,283529432,Rua Professor Melo Adrião
1646061468,1646061439,False,50,18.997,40869529,Rua do Jornal de Notícias
1646061468,429542198,False,50,92.36800000000001,40869529,Rua do Jornal de Notícias
1646061468,1105954953,True,0,35.201,40871113,Rua de Robert Auzelle
1646061470,1646061455,True,0,22.908,151767671,NONE
1646061470,1646061429,False,0,202.25500000000002,283529432,Rua Professor Melo Adrião
1548085159,1548084882,False,0,32.263,141435215,NONE
1548085159,1548085423,False,0,21.796,765587015,Rua do Souto de Contumil
1548085159,1548084862,False,0,38.985,765587015,Rua do Souto de Contumil
1143318441,126544301,False,0,73.312,13712830,Rua de Grijó
1143318441,1143318424,False,0,84.65700000000001,98835914,Rua São João do Porto
1143318441,126554316,False,0,137.846,"[314026522, 316967084, 316967086]",Rua de Grijó
697477035,4468929084,False,0,26.076,730848989,Rua Professor Álvaro Rodrigues
697477035,1646250360,False,0,110.529,172956421,Rua Professor Álvaro Rodrigues
697477035,2334443317,True,0,59.47,456420388,Rua de Soeiro Mendes
3570149291,1731170096,True,0,276.38999999999993,"[40405026, 40405027, 38082548]",Estrada Interior da Circunvalação
3570149291,3570149266,False,0,320.959,351255894,Rua da Ranha
474785716,343646818,True,0,78.374,39607639,Rua Conde de Vilas-Boas
497690549,429381414,False,0,112.738,40893762,Rua do Pinheiro Manso
497690549,497691528,False,0,55.486,40893737,Rua das Andrezas
497690549,4452248119,False,0,96.541,40893762,Rua do Pinheiro Manso
435759029,435759031,False,0,76.772,37352974,NONE
435759031,430267083,False,0,43.31,36996354,Rua do Mestre Guilherme Camarinha
435759031,4907380639,False,0,94.482,36996354,Rua do Mestre Guilherme Camarinha
435759031,435759029,False,0,76.772,37352974,NONE
314075061,122523605,False,0,51.302,13274855,Avenida do Brasil
314075061,497991253,False,0,56.844,13274855,Avenida do Brasil
4444137410,1548073095,False,0,20.36,447242485,Beco do Campo
497690563,5310490957,False,0,151.726,40893737,Rua das Andrezas
497690563,497690631,True,0,65.944,40893746,Rua de São João Bosco
497690563,4452248124,False,0,417.63700000000006,"[107613386, 448867789]","['Rua Direita de Francos', 'Rua das Andrezas']"
497690563,497690603,False,50,189.84600000000003,176944451,Rua de São João Bosco
312403909,312403836,True,0,166.164,28433780,Rua Pêro de Alenquer
312403909,312404122,False,0,212.273,28433788,Rua de Sá de Albergaria
4444137414,1548072230,True,50,8.042,141435203,Rua do Meiral
4444137414,5185113760,False,0,159.40500000000003,141435181,Rua do Outeiro do Tine
4444137415,1548069896,False,0,7.306,141435235,Travessa do Meiral
4444137415,1548068883,False,0,117.71100000000001,141435235,Travessa do Meiral
4444137415,1548070290,False,0,114.04,447242487,Travessa do Meiral
497690569,429381414,False,0,96.257,450854293,Viela das Andrezas
497690573,429380593,False,0,22.706,40893762,Rua do Pinheiro Manso
497690573,429381414,False,0,23.689,40893762,Rua do Pinheiro Manso
497690573,497871763,True,0,43.767,40900922,Rua do Pinheiro Manso
4573702095,4573702098,False,0,37.64,37856481,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702095,444017065,False,0,44.605,37856481,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702095,4573702096,False,0,33.817,461937905,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702096,4573702097,False,0,37.843,37856482,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702096,444017068,False,0,43.812,37856482,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702096,4573702095,False,0,33.817,461937905,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702097,444017069,False,0,21.527,37856482,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702097,4573702096,False,0,37.843,37856482,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702097,4573702098,False,0,32.175,461937906,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702098,444017067,False,0,72.232,37856481,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702098,4573702095,False,0,37.64,37856481,Rua Nascente da Colónia Doutor Manuel Laranjeira
4573702098,4573702097,False,0,32.175,461937906,Rua Nascente da Colónia Doutor Manuel Laranjeira
497870801,497870732,False,0,34.765,40900908,Rua de Gaspar Coelho
497870801,6380904068,False,0,23.546,40900909,Rua do Doutor Alberto de Macedo
497870801,497870815,False,0,60.15,480471298,Rua de Gaspar Coelho
4573702100,299610576,True,0,73.75,765586392,Rua da Vigorosa
4573702100,1290710590,True,0,120.19000000000001,27292811,Rua de Rovuma
475572180,2269315823,False,0,87.88799999999999,551619530,Rua do Monte dos Judeus
4444137430,1548066105,False,0,96.89800000000001,447242490,Travessa da Levada
4444137430,1548068883,False,0,136.96199999999996,447242490,Travessa da Levada
4444137430,1548067333,False,0,22.706,534709237,Travessa de São Pedro
4444137430,1548067377,False,0,45.712,534709237,Travessa de São Pedro
412248019,432578781,False,0,169.959,"[35145521, 704870100]",Rua do Doutor Roberto Frias
412248019,411504977,False,0,132.012,35145521,Rua do Doutor Roberto Frias
1646225363,4441072497,False,0,5.016,151782301,Rua Alcaide de Faria
1646225363,4441072514,False,0,21.072,151782301,Rua Alcaide de Faria
1646225363,4441072508,True,0,82.332,151784035,Rua de Pelágio
4573702106,1594780091,False,0,22.458,461937907,Rua do Pinheiro de Campanhã
4573702109,415754663,False,0,60.924,461937908,Rua Particular de Bonjóia
4444137438,5239695588,False,0,86.354,12544130,Rua da Levada
4444137438,1548066105,False,0,102.472,447242490,Travessa da Levada
4444137438,4444137442,False,0,48.903,447242492,Rua da Levada
840460255,1652929049,False,0,88.977,70441339,Rua Professor Antão de Almeida Garrett
840460255,1561603365,False,0,60.382000000000005,23786798,Rua de Maria Lamas
840460255,257736547,False,0,103.515,"[23786787, 23786798]",Rua de Maria Lamas
497870815,6380904068,False,0,93.40100000000001,"[681384650, 51230333]",Rua de Gaspar Coelho
497870815,497870856,False,0,15.197000000000001,480471298,Rua de Gaspar Coelho
497870815,497870801,False,0,60.15,480471298,Rua de Gaspar Coelho
4444137442,4444137438,False,0,48.903000000000006,447242492,Rua da Levada
497690595,126582697,True,0,87.46600000000001,40893744,Rua Beato Inácio de Azevedo
497690595,497690598,True,0,18.384999999999998,40893745,NONE
1646225378,1646225413,True,0,17.688,151784037,Rotunda Acácio Silva Gomes
1646225378,1646250352,True,0,34.558,158910654,Rua de Vila Nova
497690598,126581609,True,0,41.712,13713923,NONE
497690603,497690673,False,0,24.918,40893747,Rua Direita de Francos
497690603,497690563,False,50,189.846,176944451,Rua de São João Bosco
497690603,497690689,False,0,49.406000000000006,448867789,Rua Direita de Francos
4573702128,1548075452,False,0,32.521,461937910,Beco do Monte da Bela
4444137456,4444137460,False,0,60.225,447242496,Calçada de São Pedro
1646225395,4081012464,True,0,5.154,151784037,Rotunda Acácio Silva Gomes
4444137460,1548068362,False,0,15.947000000000001,141435207,Calçada de São Pedro
4444137460,1548068283,False,0,39.553,141435207,Calçada de São Pedro
4444137460,4444137456,False,0,60.224999999999994,447242496,Calçada de São Pedro
4573702141,4408431703,False,0,45.852,461937912,Rua da Fonte Velha
4573702147,4573702149,False,0,11.708,461937913,Colónia de Antero de Quental
4573702148,4573702149,False,0,14.061,461937913,Colónia de Antero de Quental
4573702149,4573702151,False,0,18.725,146203741,Colónia de Antero de Quental
4573702149,4573702148,False,0,14.061,461937913,Colónia de Antero de Quental
4573702149,4573702147,False,0,11.708,461937913,Colónia de Antero de Quental
4573702149,1594780238,False,0,27.407,146203741,Colónia de Antero de Quental
4573702150,4573702151,False,0,12.879,461937914,Colónia de Antero de Quental
497690631,429381407,False,0,203.941,36928562,Rua Arquitecto Cassiano Barbosa
497690631,429432807,False,0,257.841,"[36928561, 36928562]","['Avenida do Bessa', 'Rua Arquitecto Cassiano Barbosa']"
497690631,497690737,False,0,137.38299999999998,40893758,Rua de São João Bosco
4573702151,4573702154,False,0,19.341,146203741,Colónia de Antero de Quental
4573702151,4573702149,False,0,18.725,146203741,Colónia de Antero de Quental
4573702151,4573702152,False,0,13.546,461937914,Colónia de Antero de Quental
4573702151,4573702150,False,0,12.879,461937914,Colónia de Antero de Quental
4573702152,4573702151,False,0,13.546,461937914,Colónia de Antero de Quental
4573702154,4573702151,False,0,19.341,146203741,Colónia de Antero de Quental
4573702154,4573702155,False,0,7.399,461937915,Colónia de Antero de Quental
4573702154,4573702153,False,0,12.907,461937915,Colónia de Antero de Quental
4573702154,4573702156,False,0,30.668,146203741,Colónia de Antero de Quental
3392710660,6550894003,False,0,136.612,26207896,Rua de São Francisco
3392710660,2262128243,False,0,44.015,759298059,Rua do Infante Dom Henrique
3392710660,286969943,False,50,152.65300000000002,"[759298059, 13278020, 96151239]","['Rua do Infante Dom Henrique', 'Rua Nova da Alfândega']"
4573702153,4573702154,False,0,12.907,461937915,Colónia de Antero de Quental
4573702155,4573702154,False,0,7.399,461937915,Colónia de Antero de Quental
4573702156,4573702154,False,0,30.668,146203741,Colónia de Antero de Quental
479225864,479225907,False,0,74.006,39914619,Travessa do Alto da Arrábida
479225864,479225641,False,0,166.531,"[39914609, 39914619]","['Travessa do Alto da Arrábida', 'Rua da Mocidade da Arrábida']"
479225864,4452315737,False,0,109.554,548373862,Rua do Alto da Arrábida
4444137488,5239695595,False,0,82.893,447242495,Calçada de São Pedro
497870856,497870815,False,0,15.197000000000001,480471298,Rua de Gaspar Coelho
840460298,3166581975,False,0,48.855,463302040,Rua de Requesende
840460298,1270263242,False,0,147.03500000000003,453834039,Rua Professor Fernando Magano
840460298,542811466,False,0,58.461999999999996,463302040,Rua de Requesende
1548068883,4444137415,False,0,117.711,141435235,Travessa do Meiral
1548068883,4444137430,False,0,136.962,447242490,Travessa da Levada
1548068883,1548069906,False,0,128.581,553522534,Rua da Granja
1548068883,1548067377,False,0,147.441,553522534,Rua da Granja
1646225419,1646225378,True,0,9.362,151784037,Rotunda Acácio Silva Gomes
1207560208,1207560212,False,0,66.289,104688715,Rua Pedro Veiga
1207560212,1207560208,False,0,66.289,104688715,Rua Pedro Veiga
1207560212,428214907,False,0,83.849,104688711,Rua do Monsenhor Fonseca Soares
1207560212,1207560213,False,0,246.12,104688711,Rua do Monsenhor Fonseca Soares
1207560213,1842003048,False,0,15.238,546881508,Rua de Agramonte
1207560213,1207560212,False,0,246.12,104688711,Rua do Monsenhor Fonseca Soares
1207560213,4737133826,False,0,154.674,546881508,Rua de Agramonte
129558556,314549177,True,0,41.515,14326493,Campo dos Mártires da Pátria
129558556,1788784965,True,0,42.24,39670422,Rua Doutor Barbosa de Castro
2060757021,2060757028,False,0,15.805,195652236,Rua da Santa Maria
2060757021,3170300788,False,0,52.95,195652240,Rua do Príncipe
2060757021,2060757087,False,0,40.725,195652240,Rua do Príncipe
5529020446,5586457332,True,50,21.714,730848988,Estrada Interior da Circunvalação
5529020446,4656695215,True,0,120.61600000000001,576470061,NONE
2060757023,2060757087,True,0,27.586,37855525,Rua da Azenha
2060757023,2060757035,False,0,30.268,195652231,Rua do Fogo
3570149405,3570149417,True,0,16.288,351255846,Avenida de Fernão de Magalhães
2060757025,2060757067,False,0,12.172,311394895,NONE
2060757025,2060766657,False,0,67.173,195653648,Rua da Ilha Verde
2060757025,2060757104,False,0,53.669,311394895,NONE
1548085276,5291943743,True,0,20.31,13799659,Rua de São Roque da Lameira
1548085276,1207572289,False,0,82.81299999999999,542445802,Rua do Cerco do Porto
2060757028,2060757021,False,0,15.805,195652236,Rua da Santa Maria
2060757028,2060757035,False,0,28.593999999999998,195652231,Rua do Fogo
2060757028,2060757067,False,0,53.598,195652236,Rua da Santa Maria
404072485,1731168876,True,0,201.36,"[35050305, 34704921]",NONE
404072485,1216830850,True,0,45.747,497147260,Nó do Mercado Abastecedor
314075173,1108123577,False,50,177.798,28393992,Rua do Marechal Saldanha
314075173,481410597,False,50,92.917,28393992,Rua do Marechal Saldanha
314075173,481410608,True,0,22.342,371359869,Rua da Agra
314075175,311887398,True,0,102.078,28593976,Praça de Liége
314075175,311888898,True,0,83.562,35203155,Rua do Faial
417998888,343634640,False,0,63.204,34644746,Rua de Álvaro Castelões
417998888,343634649,False,0,89.078,34644746,Rua de Álvaro Castelões
417998888,417998906,True,0,129.125,35725587,Travessa Monte de São João
2060757032,3170300774,False,0,6.386,195652234,Rua da Ilha Terceira
2060757032,5198413009,False,50,137.555,35997529,Rua de São Tomé
2060757032,3170300793,False,50,198.383,35997529,Rua de São Tomé
3570149417,1731170804,False,0,76.268,13799456,Avenida de Fernão de Magalhães
3570149417,122491912,True,0,51.435,351255845,Avenida de Fernão de Magalhães
2060757035,2060757023,False,0,30.268,195652231,Rua do Fogo
2060757035,2060757028,False,0,28.593999999999998,195652231,Rua do Fogo
2060757035,2060757104,False,0,39.818,311394890,Rua de Maio
314075177,311887110,False,0,79.36,40905685,Rua da Agra
848504878,848504881,False,0,47.556999999999995,12301715,Rua do Passeio Alegre
848504878,3896080911,False,0,143.398,12301715,Rua do Passeio Alegre
848504878,480476935,False,0,17.045,39991045,Largo da Igreja
3570149423,3570149427,False,0,67.899,351255863,Rua São Frei Gil
3570149423,789692760,False,0,96.509,37856969,Rua João Corregedor da Fonseca
3570149423,444030240,False,0,103.095,37856969,Rua João Corregedor da Fonseca
848504881,848504882,False,0,58.026,12301715,Rua do Passeio Alegre
848504881,848504878,False,0,47.556999999999995,12301715,Rua do Passeio Alegre
848504881,480476955,False,0,52.52,39991051,Rua das Laranjeiras
497690673,497690603,False,0,24.918,40893747,Rua Direita de Francos
497690673,429380574,False,0,29.554000000000002,40893747,Rua Direita de Francos
497690673,2364507689,False,0,35.68,227798296,Rua do Outeiro de Ramalde
2060757041,2060757079,False,0,20.762,195652232,Rua de Santiago
2060757041,3170300793,True,0,22.574,195652243,Praça da Ilha Brava
404072500,404072511,True,0,76.358,496736160,Nó do Mercado Abastecedor
2060757045,2060757099,True,0,26.029,37855525,Rua da Azenha
2060757045,2060757079,False,0,45.884,195652230,Rua do Sal
4474021937,1223751677,True,0,74.166,450475041,Rua Henrique de Sousa Reis
3570149427,3570149423,False,0,67.899,351255863,Rua São Frei Gil
848504882,848504881,False,0,58.026,12301715,Rua do Passeio Alegre
848504882,480482958,False,0,86.41,12301715,Rua do Passeio Alegre
479225907,479225864,False,0,74.006,39914619,Travessa do Alto da Arrábida
479225907,479225615,False,0,177.165,453824706,Rua da Arrábida
479225907,479226309,False,0,100.96799999999999,453824706,Rua da Arrábida
417998906,343634648,True,0,230.71599999999998,35725587,Travessa Monte de São João
314075196,311887398,False,0,90.435,207719845,Rua do Doutor Sousa Rosa
314075196,314075673,False,0,66.619,207719845,Rua do Doutor Sousa Rosa
314075196,314075173,True,0,89.177,28593973,Rua da Agra
1143318589,478903418,True,0,114.00999999999999,452076636,Rua da Boa Viagem
1143318589,1594649021,False,0,45.656000000000006,548373860,Rua da Boa Viagem
404072511,404066469,True,0,83.14999999999999,496736159,Nó do Mercado Abastecedor
497690689,2364507689,False,0,37.402,227798296,Rua do Outeiro de Ramalde
497690689,4452248124,False,0,31.450000000000003,448867789,Rua Direita de Francos
497690689,497690603,False,0,49.406,448867789,Rua Direita de Francos
2060757057,444004649,True,0,9.34,37855525,Rua da Azenha
2060757057,2060757104,False,0,31.842,311394895,NONE
314075202,311887368,False,0,116.017,35203180,Rua do Doutor Sousa Rosa
314075202,314075673,False,0,116.697,207719845,Rua do Doutor Sousa Rosa
314075202,311887395,True,0,53.715,207719849,Rua do Padrão
2060757061,2060757071,False,0,15.305,195652232,Rua de Santiago
2060757061,2060757069,False,0,11.044,195652232,Rua de Santiago
2060757061,2060757085,False,0,64.074,195652235,Rua de Santo Antão
2334451781,2334451784,False,0,18.866,40643214,Rua João de Barros
2334451781,2334451788,False,0,25.003,224645842,Avenida Henrique Lopes de Mendonça
2334451781,2334451786,False,0,10.722999999999999,28393864,Avenida Henrique Lopes de Mendonça
2060757063,3170300779,False,0,20.546,195652234,Rua da Ilha Terceira
2060757063,3170300774,False,0,39.222,195652234,Rua da Ilha Terceira
2060757063,2060757071,False,0,165.218,195652238,Rua do Corvo
2334451782,314046505,True,0,8.535,167487515,NONE
2334451782,1788786459,True,0,9.015,224645844,NONE
2334451784,2334451781,False,0,18.866,40643214,Rua João de Barros
2334451784,1770841662,True,0,187.9,"[712315634, 224645845]",Rua João de Barros
2334451786,2334451781,False,0,10.722999999999999,28393864,Avenida Henrique Lopes de Mendonça
2334451786,311888768,True,0,55.84,28394198,Rua João de Barros
2060757067,2060757025,False,0,12.172,311394895,NONE
2060757067,2060757028,False,0,53.598,195652236,Rua da Santa Maria
2060757067,2060757073,False,0,54.730000000000004,311394895,NONE
4720552011,343646786,True,0,39.769,30912920,Rua do Tenente Valadim
4720552011,4720552012,True,0,55.969,478869521,Praceta de João Augusto Ribeiro
2060757069,2060757061,False,0,11.044,195652232,Rua de Santiago
2060757069,3170300788,False,0,18.01,195652232,Rua de Santiago
2060757069,3170300779,False,0,133.556,195652233,Rua do Pico
4734724174,501173321,False,0,48.03,41096647,NONE
4734724174,1788788776,False,0,33.283,41096647,NONE
4734724174,1788788736,False,0,48.64,449940695,NONE
2060757071,2060757079,False,0,7.872,195652232,Rua de Santiago
2060757071,2060757061,False,0,15.305,195652232,Rua de Santiago
2060757071,2060757063,False,0,165.218,195652238,Rua do Corvo
4468090958,428216302,True,0,12.108,479771748,Rua do Padre Luís Cabral
4468090958,6173654637,False,0,95.36500000000001,36836134,Rua de Santa Anastácia
2060757073,3170300788,False,0,56.587,195652232,Rua de Santiago
2060757073,2060757081,False,0,73.70100000000001,195652234,Rua da Ilha Terceira
2060757073,2060757067,False,0,54.730000000000004,311394895,NONE
4720552012,343646786,False,0,36.572,226083083,Rua João de Deus
4720552012,670393821,False,0,35.854,226083083,Rua João de Deus
4720552012,4720552014,True,0,46.967999999999996,478869521,Praceta de João Augusto Ribeiro
4468090963,4468090964,False,0,12.018,449891757,Rua do Montebelo
4468090963,480482975,False,0,40.911,39991531,Rua do Sacramento
4468090963,480323939,False,0,16.829,449891757,Rua do Montebelo
4468090964,4468090963,False,0,12.018,449891757,Rua do Montebelo
4468090964,480323939,False,0,17.001,479771760,Rua do Montebelo
4468090964,480323936,False,0,65.646,479771760,Rua do Montebelo
4468090965,4468090966,False,0,10.837,39978027,Rua do Bom Jesus
4468090965,480331349,False,0,36.776,39978027,Rua do Bom Jesus
4468090965,480333437,False,0,39.94,39978029,Rua de Santa Senhorinha
4468090966,4468090965,False,0,10.837,39978027,Rua do Bom Jesus
2060757079,2060757071,False,0,7.872,195652232,Rua de Santiago
2060757079,2060757045,False,0,45.884,195652230,Rua do Sal
2060757079,2060757041,False,0,20.762,195652232,Rua de Santiago
1224763473,1224763596,True,0,31.808999999999997,106466593,Rotunda do Parque Nascente
2060757081,3170300779,False,0,20.74,195652234,Rua da Ilha Terceira
2060757081,2060757073,False,0,73.701,195652234,Rua da Ilha Terceira
2060757081,3170300788,False,0,106.784,311394891,Rua de Porto Santo
1225943124,3166557401,True,0,120.85,12362807,Rua Dom Jerónimo de Azevedo
1225943124,2713658881,False,0,137.73099999999997,265752881,Rua Dom João de Azevedo
5306607707,480496458,True,0,29.187,207634506,Rua da Cerca
5306607707,5306607712,True,0,25.843999999999998,549356203,Jardim Antero de Figueiredo
2060757085,2060757045,True,0,16.957,37855525,Rua da Azenha
2060757085,2060757061,False,0,64.074,195652235,Rua de Santo Antão
2060757087,2060757085,True,0,42.676,37855525,Rua da Azenha
2060757087,2060757021,False,0,40.725,195652240,Rua do Príncipe
1225943136,335741102,False,0,41.04,106572538,Rua Teodoro de Sousa Maldonado
1225943136,335740866,False,0,29.209,231348277,Rua do Lugarinho
1225943136,343646769,False,50,63.516,"[231348277, 30912910]",Rua do Lugarinho
5306607712,311888929,True,0,60.804,207634506,Rua da Cerca
475392099,475392102,False,0,15.204,39657916,Largo da Lapa
475392099,129549662,False,0,53.044,547650633,Largo da Lapa
475392099,1422610102,False,0,23.939,547650633,Largo da Lapa
4013074534,416011692,False,0,132.25099999999998,398558728,Rua Marques de Abreu
475392102,475392099,False,0,15.204,39657916,Largo da Lapa
475392102,1422610108,True,0,46.897000000000006,39657991,Largo da Lapa
4734724200,497871206,False,0,22.015,35012775,Rua do Conde da Covilhã
4734724200,4505318814,False,0,26.437,453851713,Beco do Machado
4734724200,4452248084,False,0,87.285,35012775,Rua do Conde da Covilhã
5291944040,3846230840,False,0,11.087,542445802,Rua do Cerco do Porto
5291944040,1548077469,False,0,49.688,542445802,Rua do Cerco do Porto
4468090984,4468090988,False,0,34.514,39979776,Rua 4
4468090984,4468090988,False,0,83.304,449891761,Rua 4
4468090984,1105954939,False,0,28.131999999999998,39979776,Rua 4
2060757099,2060757041,True,0,22.734,195652243,Praça da Ilha Brava
4468090988,4468090984,False,0,34.514,39979776,Rua 4
4468090988,4468090984,False,0,83.304,449891761,Rua 4
4468090988,479522370,False,0,76.24600000000001,39979776,Rua 4
1225943147,4447965430,False,0,31.524,211561630,Rua das Cruzes
1225943147,2641889359,False,0,180.64999999999998,23786728,Rua Dom João Coutinho
1225943147,1225943156,False,0,81.667,23786728,Rua Dom João Coutinho
497690735,2408316666,False,0,46.883,40893753,Rua Beato Inácio de Azevedo
497690735,126580303,True,0,51.07300000000001,40893760,Rua Beato Inácio de Azevedo
2060757104,2060757057,False,0,31.842,311394895,NONE
2060757104,2060757035,False,0,39.818,311394890,Rua de Maio
2060757104,2060757025,False,0,53.669,311394895,NONE
497690737,497690739,True,0,55.925,40893757,Rua de São João Bosco
497690737,497690631,False,0,137.383,40893758,Rua de São João Bosco
497690737,2408311782,False,30,57.486,232484560,Rua do Padre Himalaya
497870961,497871010,False,0,47.205,40900912,Rua de Delfim Ferreira
497870961,429380574,False,0,76.721,448850574,Rua de Manuel Pinto de Azevedo
497870961,497871041,False,0,48.18,448850574,Rua de Manuel Pinto de Azevedo
497690739,497690735,True,0,58.676,450854292,Rua de São João Bosco
